context,feature_set,metric,mean,std,ci95_low,ci95_high,n_runs,n_folds,undefined_runs
1hop,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,f1,0.12445772272726267,0.006826488913026212,0.11862770630021509,0.1299451502714387,15,5,0
1hop,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,precision,0.0704145934954794,0.003877846923706981,0.06725732095291095,0.07344085576637861,15,5,0
1hop,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,recall,0.554197272707771,0.09785111485187735,0.48043403181779565,0.617705302288071,15,5,0
1hop,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,normalized_ap,0.014764963403542827,0.002542568558655026,0.012847800971646261,0.01699291415526728,15,5,0
1hop,frozen_pangenomefm,auprc,0.07742752476214697,0.006561866473878359,0.07231190832012803,0.0830342051136994,15,5,0
1hop,frozen_pangenomefm,auroc,0.529717219375843,0.011561373733409305,0.5213297856385247,0.5397517398256171,15,5,0
1hop,frozen_pangenomefm,balanced_accuracy,0.5134931531222137,0.01080991365399413,0.5069018629291053,0.5210344810428418,15,5,0
1hop,frozen_pangenomefm,f1,0.12206610418892569,0.007531415390452124,0.1166955218348526,0.1284971106097698,15,5,0
1hop,frozen_pangenomefm,precision,0.06989823595293,0.005092803970460506,0.06635444630757455,0.07328086732505075,15,5,0
1hop,frozen_pangenomefm,recall,0.6194573531422868,0.28475237968106065,0.4093613307465735,0.8232802926447893,15,5,0
1hop,frozen_pangenomefm,normalized_ap,0.013277853594560093,0.0034979953988925447,0.010568537691790263,0.015839720675486654,15,5,0
1hop,frozen_sequence_fm,auprc,0.07775913804400372,0.00622998510861601,0.07314216617511843,0.08363805331200311,15,5,0
1hop,frozen_sequence_fm,auroc,0.5331619034297906,0.0035082697940141756,0.5299395356241294,0.5359517762902204,15,5,0
1hop,frozen_sequence_fm,balanced_accuracy,0.5214373872686093,0.003156555778583092,0.518408031768965,0.5233297965289759,15,5,0
1hop,frozen_sequence_fm,f1,0.12381183477480587,0.007861948163813137,0.1173295469200013,0.13025914594144095,15,5,0
1hop,frozen_sequence_fm,precision,0.070924067906552,0.004433223006842727,0.06738884434801726,0.07483131507216581,15,5,0
