closure,fold,seed,stratum,feature_set,n,positive_prevalence,auprc,auroc,normalized_ap
strict,fold_c,42,high,coordinate_plus_frozen_sequence_fm,6898,0.0674108437228182,0.08826184551236503,0.5425719868487253,0.0223581859698887
strict,fold_c,42,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,6898,0.0674108437228182,0.08641858033348687,0.5388759905661167,0.020381683062395843
strict,fold_c,42,low,coordinate_plus_frozen_sequence_fm,5632,0.04794034090909091,0.05639974465438851,0.5315612609999033,0.008885371483311465
strict,fold_c,42,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,5632,0.04794034090909091,0.0599628491944286,0.5326657410861066,0.012627893820033913
strict,fold_c,42,medium,coordinate_plus_frozen_sequence_fm,6045,0.05773366418527709,0.06177856476334509,0.5227405347541934,0.0042927359540767315
strict,fold_c,42,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,6045,0.05773366418527709,0.06291598512458135,0.530222787418306,0.005499847274946326
1hop,fold_d,20260806,high,coordinate_plus_frozen_sequence_fm,10445,0.0759214935375778,0.09891090924747141,0.5439502766906245,0.024878206287799298
1hop,fold_d,20260806,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,10445,0.0759214935375778,0.10116907025361367,0.5509216314111928,0.027321895855677035
1hop,fold_d,20260806,low,coordinate_plus_frozen_sequence_fm,4074,0.06602847324496809,0.07778506340556725,0.5185775906286485,0.012587739373004196
1hop,fold_d,20260806,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,4074,0.06602847324496809,0.07608038747236799,0.5175107103253888,0.01076254889945524
1hop,fold_d,20260806,medium,coordinate_plus_frozen_sequence_fm,5069,0.06707437364371671,0.07539762918694179,0.4942638040625427,0.008921671040094718
1hop,fold_d,20260806,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,5069,0.06707437364371671,0.07700576994034625,0.49562586294826666,0.010645431978772492
strict,fold_d,20260806,high,coordinate_plus_frozen_sequence_fm,10445,0.0759214935375778,0.09891090924747141,0.5439502766906245,0.024878206287799298
strict,fold_d,20260806,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,10445,0.0759214935375778,0.10097403140577335,0.5461062634144913,0.027110832784221155
strict,fold_d,20260806,low,coordinate_plus_frozen_sequence_fm,4074,0.06602847324496809,0.07778506340556725,0.5185775906286485,0.012587739373004196
strict,fold_d,20260806,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,4074,0.06602847324496809,0.07744620453016547,0.5222325349642664,0.012224924377370334
strict,fold_d,20260806,medium,coordinate_plus_frozen_sequence_fm,5069,0.06707437364371671,0.07539762918694179,0.4942638040625427,0.008921671040094718
strict,fold_d,20260806,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,5069,0.06707437364371671,0.07656567543311865,0.48542659186745113,0.010173696081725192
1hop,fold_d,314159,high,coordinate_plus_frozen_sequence_fm,10445,0.0759214935375778,0.09891090924747141,0.5439502766906245,0.024878206287799298
1hop,fold_d,314159,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,10445,0.0759214935375778,0.09810288493360463,0.5493365852995726,0.024003795392820167
1hop,fold_d,314159,low,coordinate_plus_frozen_sequence_fm,4074,0.06602847324496809,0.07778506340556725,0.5185775906286485,0.012587739373004196
1hop,fold_d,314159,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,4074,0.06602847324496809,0.07538904143294134,0.5144722508536508,0.010022327147911436
1hop,fold_d,314159,medium,coordinate_plus_frozen_sequence_fm,5069,0.06707437364371671,0.07539762918694179,0.4942638040625427,0.008921671040094718
1hop,fold_d,314159,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,5069,0.06707437364371671,0.07713224228329432,0.49662408418643417,0.01078099727934424
strict,fold_d,314159,high,coordinate_plus_frozen_sequence_fm,10445,0.0759214935375778,0.09891090924747141,0.5439502766906245,0.024878206287799298
strict,fold_d,314159,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,10445,0.0759214935375778,0.09966735152793837,0.5489596599754691,0.025696797213978065
strict,fold_d,314159,low,coordinate_plus_frozen_sequence_fm,4074,0.06602847324496809,0.07778506340556725,0.5185775906286485,0.012587739373004196
