context,feature_set,metric,mean,std,ci95_low,ci95_high,n_runs,n_folds,undefined_runs
1hop,sequence_kmer,precision,0.4998895152865799,0.00018015362055043432,0.49971473394995025,0.4999925489903882,15,5,0
1hop,sequence_kmer,recall,0.9995584008312516,0.0007199362222730922,0.9988599368321391,0.9999701981820891,15,5,0
1hop,sequence_kmer,normalized_ap,0.04630941862360752,0.01588758434856551,0.033280510006110105,0.06024498810503868,15,5,0
strict,coordinate,auprc,0.5370147600930856,0.002941933643591204,0.5344924089989272,0.5393984592053644,15,5,0
strict,coordinate,auroc,0.5323255499842638,0.006169032257692592,0.5271765337049394,0.5374745662635884,15,5,0
strict,coordinate,balanced_accuracy,0.5000124567391986,0.00024090047110896602,0.49981578571698215,0.5002112755901771,15,5,0
strict,coordinate,f1,0.6665804342027024,0.0001307724947293129,0.6664685958001049,0.6666877153162066,15,5,0
strict,coordinate,precision,0.500006261490396,0.00012054565244799309,0.49990786595182596,0.5001057371276748,15,5,0
strict,coordinate,recall,0.9995871625384288,0.0003776373451296884,0.9992653583039854,0.9999089667728721,15,5,0
strict,coordinate,normalized_ap,0.07402952018617086,0.005883867287182403,0.06898481799785418,0.07879691841072882,15,5,0
strict,coordinate_plus_frozen_pangenomefm,auprc,0.5369116708278703,0.005863880108132673,0.5327082203995719,0.541189882813468,15,5,0
strict,coordinate_plus_frozen_pangenomefm,auroc,0.5303728146898263,0.0068717694079403315,0.5258447529571924,0.5355031187300434,15,5,0
strict,coordinate_plus_frozen_pangenomefm,balanced_accuracy,0.5000234390841174,0.00020769893031833038,0.4999046711153479,0.500128218982532,15,5,0
strict,coordinate_plus_frozen_pangenomefm,f1,0.6665482660350551,0.0002192170817701144,0.6664006682982745,0.666666432756509,15,5,0
strict,coordinate_plus_frozen_pangenomefm,precision,0.5000117476508661,0.00010400622226507906,0.49995227110135965,0.500064253553288,15,5,0
strict,coordinate_plus_frozen_pangenomefm,recall,0.9994209799633658,0.000897420967568289,0.9988338598020595,0.9999141308824621,15,5,0
strict,coordinate_plus_frozen_pangenomefm,normalized_ap,0.07382334165574057,0.011727760216265343,0.06541644079914366,0.08237976562693602,15,5,0
strict,coordinate_plus_frozen_sequence_fm,auprc,0.5336165902088779,0.005054007899785714,0.5294696803623512,0.5377635000554045,15,5,0
strict,coordinate_plus_frozen_sequence_fm,auroc,0.5294435208656508,0.005776849286089344,0.5245182911630533,0.5342194326340047,15,5,0
strict,coordinate_plus_frozen_sequence_fm,balanced_accuracy,0.4998233131863231,0.00022460205605950048,0.499636513684455,0.5,15,5,0
strict,coordinate_plus_frozen_sequence_fm,f1,0.6661229548115657,0.0008961208938762819,0.6652293496733361,0.6666666666666665,15,5,0
strict,coordinate_plus_frozen_sequence_fm,precision,0.4999112528254075,0.00011277306541351445,0.49981778032190227,0.5,15,5,0
strict,coordinate_plus_frozen_sequence_fm,recall,0.9979186186171651,0.0036982021460822932,0.9942539878564766,1.0,15,5,0
strict,coordinate_plus_frozen_sequence_fm,normalized_ap,0.06723318041775576,0.01010801579957141,0.05893936072470251,0.07552700011080903,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,auprc,0.5350987504335084,0.006112430105189282,0.5302688714778441,0.5401114767289513,15,5,0
