closure,fold,seed,stratum,feature_set,n,positive_prevalence,auprc,auroc,normalized_ap
1hop,fold_c,314159,low,coordinate_plus_frozen_sequence_fm,92634,0.022173284107347195,0.07699960214878673,0.5371580217759273,0.05606956442316969
1hop,fold_c,314159,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,92634,0.022173284107347195,0.0695817608693301,0.5324392753569284,0.048483515526269866
1hop,fold_c,314159,medium,coordinate_plus_frozen_sequence_fm,113192,0.02689235988409075,0.037750680046593085,0.5367309767477106,0.01115839575692672
1hop,fold_c,314159,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,113192,0.02689235988409075,0.03774864942828867,0.5399018836536598,0.011156309021378973
strict,fold_c,314159,high,coordinate_plus_frozen_sequence_fm,131313,0.044222582684121145,0.06241007059711327,0.5027062169232352,0.01902899941292635
strict,fold_c,314159,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,131313,0.044222582684121145,0.05969041743150749,0.49841753102812986,0.016183511419243252
strict,fold_c,314159,low,coordinate_plus_frozen_sequence_fm,92634,0.022173284107347195,0.07699960214878673,0.5371580217759273,0.05606956442316969
strict,fold_c,314159,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,92634,0.022173284107347195,0.07314539574441092,0.5448834654868344,0.05212795969736986
strict,fold_c,314159,medium,coordinate_plus_frozen_sequence_fm,113192,0.02689235988409075,0.037750680046593085,0.5367309767477106,0.01115839575692672
strict,fold_c,314159,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,113192,0.02689235988409075,0.03755778754226395,0.5315736432171991,0.010960172563132704
1hop,fold_c,42,high,coordinate_plus_frozen_sequence_fm,131313,0.044222582684121145,0.06241007059711327,0.5027062169232352,0.01902899941292635
1hop,fold_c,42,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,131313,0.044222582684121145,0.06668120153057179,0.5265691945853538,0.023497750040507814
1hop,fold_c,42,low,coordinate_plus_frozen_sequence_fm,92634,0.022173284107347195,0.07699960214878673,0.5371580217759273,0.05606956442316969
1hop,fold_c,42,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,92634,0.022173284107347195,0.07062082307571262,0.5506934699522691,0.0495461395980963
