closure,fold,seed,stratum,feature_set,n,positive_prevalence,auprc,auroc,normalized_ap
strict,fold_c,20260806,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,14670,0.4237900477164281,0.5418718345627809,0.6383589749952148,0.2049284056590554
strict,fold_c,20260806,low,coordinate_plus_frozen_sequence_fm,18222,0.3620897815827022,0.46669910755031296,0.633229001228135,0.16398753766188945
strict,fold_c,20260806,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,18222,0.3620897815827022,0.4674218219661033,0.632646539379699,0.1651204783092167
strict,fold_c,20260806,medium,coordinate_plus_frozen_sequence_fm,16068,0.42867811799850636,0.5714386576470876,0.6607366004215598,0.24987759815614413
strict,fold_c,20260806,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,16068,0.42867811799850636,0.5709056692579313,0.6599516082404054,0.24894469429590851
1hop,fold_c,314159,high,coordinate_plus_frozen_sequence_fm,14670,0.4237900477164281,0.5386282151069469,0.6361169038059817,0.19929917373937195
1hop,fold_c,314159,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,14670,0.4237900477164281,0.5299062612062475,0.6316102219767694,0.18416241001959668
1hop,fold_c,314159,low,coordinate_plus_frozen_sequence_fm,18222,0.3620897815827022,0.46669910755031296,0.633229001228135,0.16398753766188945
1hop,fold_c,314159,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,18222,0.3620897815827022,0.4623588318799049,0.6318126144400887,0.15718364027147516
1hop,fold_c,314159,medium,coordinate_plus_frozen_sequence_fm,16068,0.42867811799850636,0.5714386576470876,0.6607366004215598,0.24987759815614413
1hop,fold_c,314159,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,16068,0.42867811799850636,0.5770029198116813,0.6625339781350661,0.2596168753305114
strict,fold_c,314159,high,coordinate_plus_frozen_sequence_fm,14670,0.4237900477164281,0.5386282151069469,0.6361169038059817,0.19929917373937195
strict,fold_c,314159,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,14670,0.4237900477164281,0.5413979788306604,0.636458525384074,0.2041060392104328
strict,fold_c,314159,low,coordinate_plus_frozen_sequence_fm,18222,0.3620897815827022,0.46669910755031296,0.633229001228135,0.16398753766188945
strict,fold_c,314159,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,18222,0.3620897815827022,0.4670502908092616,0.6327198882140556,0.16453805911272923
strict,fold_c,314159,medium,coordinate_plus_frozen_sequence_fm,16068,0.42867811799850636,0.5714386576470876,0.6607366004215598,0.24987759815614413
strict,fold_c,314159,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,16068,0.42867811799850636,0.573512847939423,0.6624566278634308,0.253508109007696
1hop,fold_c,42,high,coordinate_plus_frozen_sequence_fm,14670,0.4237900477164281,0.5386282151069469,0.6361169038059817,0.19929917373937195
1hop,fold_c,42,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,14670,0.4237900477164281,0.530944769986115,0.632487357689628,0.1859647197085421
1hop,fold_c,42,low,coordinate_plus_frozen_sequence_fm,18222,0.3620897815827022,0.46669910755031296,0.633229001228135,0.16398753766188945
1hop,fold_c,42,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,18222,0.3620897815827022,0.4644615692009708,0.6345238483913559,0.1604799306589892
1hop,fold_c,42,medium,coordinate_plus_frozen_sequence_fm,16068,0.42867811799850636,0.5714386576470876,0.6607366004215598,0.24987759815614413
1hop,fold_c,42,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,16068,0.42867811799850636,0.5700453026462676,0.6631009946887518,0.24743877155993774
strict,fold_c,42,high,coordinate_plus_frozen_sequence_fm,14670,0.4237900477164281,0.5386282151069469,0.6361169038059817,0.19929917373937195
strict,fold_c,42,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,14670,0.4237900477164281,0.5416502587607623,0.6353850233884146,0.20454386561225402
strict,fold_c,42,low,coordinate_plus_frozen_sequence_fm,18222,0.3620897815827022,0.46669910755031296,0.633229001228135,0.16398753766188945
strict,fold_c,42,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,18222,0.3620897815827022,0.4665474963858738,0.6321365918930574,0.16374986916237028
strict,fold_c,42,medium,coordinate_plus_frozen_sequence_fm,16068,0.42867811799850636,0.5714386576470876,0.6607366004215598,0.24987759815614413
strict,fold_c,42,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,16068,0.42867811799850636,0.5696971673906747,0.6611311247624614,0.24682942109295866
1hop,fold_d,20260806,high,coordinate_plus_frozen_sequence_fm,17333,0.49500951941383486,0.6188843183698005,0.6563989782257804,0.2453012556042217
1hop,fold_d,20260806,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,17333,0.49500951941383486,0.6214405979955706,0.6577587717511173,0.25036329087823894
1hop,fold_d,20260806,low,coordinate_plus_frozen_sequence_fm,10955,0.40885440438156095,0.547894763219748,0.6420545725636665,0.2352049306782487
1hop,fold_d,20260806,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,10955,0.40885440438156095,0.5494357550942506,0.6450920816255834,0.2378117197432852
1hop,fold_d,20260806,medium,coordinate_plus_frozen_sequence_fm,11564,0.42701487374610864,0.5526548516097417,0.6501329586785589,0.2192726688824408
1hop,fold_d,20260806,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,11564,0.42701487374610864,0.5618723714234234,0.6527205228931721,0.23535950847275394
strict,fold_d,20260806,high,coordinate_plus_frozen_sequence_fm,17333,0.49500951941383486,0.6188843183698005,0.6563989782257804,0.2453012556042217
strict,fold_d,20260806,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,17333,0.49500951941383486,0.6164695537165543,0.6546707928577002,0.24051945328105065
strict,fold_d,20260806,low,coordinate_plus_frozen_sequence_fm,10955,0.40885440438156095,0.547894763219748,0.6420545725636665,0.2352049306782487
