fold,seed,closure,feature_set,auprc,auroc,normalized_ap,balanced_accuracy,f1,precision,recall,n_tissues
fold_d,314159,strict,coordinate_plus_frozen_sequence_fm,0.5931489672819745,0.6736100916315447,0.2735231157008203,0.5920860077133066,0.637708238791497,0.498840622021106,0.8848907748264623,5
fold_d,314159,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.5960689826766423,0.6752780520835973,0.2786921847114369,0.5910143777726452,0.6376156604074718,0.49853842576964863,0.8864889418399564,5
fold_d,314159,strict,frozen_pangenomefm,0.4785020601995173,0.5497724157053769,0.0703655963494882,0.5002054835334533,0.6099399736393137,0.4391757924247557,0.9994620917079426,5
fold_d,314159,strict,frozen_sequence_fm,0.590292277150006,0.6711028074102506,0.2683879782046201,0.5823665985894819,0.6350377540370609,0.49102883158744487,0.8999022909888877,5
fold_d,314159,strict,sequence_kmer,0.5637354348518615,0.6406396089359705,0.2207883676513492,0.5562764925366445,0.6233681090181141,0.47330602803785365,0.9143418897939753,5
fold_d,20260806,1hop,coordinate,0.4547929674986112,0.5150492479808364,0.02770089017220766,0.500214118762302,0.609841740349521,0.43918176395791547,0.9989100982100348,5
fold_d,20260806,1hop,coordinate_plus_frozen_pangenomefm,0.4830776063535186,0.5522044002572324,0.07763785584802106,0.5002333826050184,0.6095579083769804,0.43919559475720227,0.9973052797582789,5
fold_d,20260806,1hop,coordinate_plus_frozen_sequence_fm,0.5931489672819745,0.6736100916315447,0.2735231157008203,0.5920860077133066,0.637708238791497,0.498840622021106,0.8848907748264623,5
fold_d,20260806,1hop,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.5956835467089487,0.6751940201826503,0.27805755864124604,0.5840045292090871,0.6365499374783242,0.49127216761770276,0.9042353106100223,5
fold_d,20260806,1hop,frozen_pangenomefm,0.48137875827872856,0.5536908149306657,0.07483583757709142,0.5000140761048936,0.6094380586262146,0.4390855035185404,0.9972231922248722,5
fold_d,20260806,1hop,frozen_sequence_fm,0.590292277150006,0.6711028074102506,0.2683879782046201,0.5823665985894819,0.6350377540370609,0.49102883158744487,0.8999022909888877,5
fold_d,20260806,1hop,sequence_kmer,0.5637354348518615,0.6406396089359705,0.2207883676513492,0.5562764925366445,0.6233681090181141,0.47330602803785365,0.9143418897939753,5
fold_d,20260806,strict,coordinate,0.4547929674986112,0.5150492479808364,0.02770089017220766,0.500214118762302,0.609841740349521,0.43918176395791547,0.9989100982100348,5
fold_d,20260806,strict,coordinate_plus_frozen_pangenomefm,0.47221685955331044,0.5413495875940233,0.05849058186282352,0.500312054543188,0.6099927982928021,0.43923120542023286,0.9995387328720662,5
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,0.5931489672819745,0.6736100916315447,0.2735231157008203,0.5920860077133066,0.637708238791497,0.498840622021106,0.8848907748264623,5
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.5925909408183179,0.6735454079912797,0.2725104140577582,0.5915093826620507,0.6367483384582585,0.4984291705989081,0.8823308792590074,5
fold_d,20260806,strict,frozen_pangenomefm,0.4626976193627913,0.5376502719242854,0.04197049992604638,0.500485077017601,0.6097646381943542,0.4393167732033908,0.997813115356975,5
fold_d,20260806,strict,frozen_sequence_fm,0.590292277150006,0.6711028074102506,0.2683879782046201,0.5823665985894819,0.6350377540370609,0.49102883158744487,0.8999022909888877,5
fold_d,20260806,strict,sequence_kmer,0.5637354348518615,0.6406396089359705,0.2207883676513492,0.5562764925366445,0.6233681090181141,0.47330602803785365,0.9143418897939753,5
fold_e,42,1hop,coordinate,0.4193011069908234,0.4809160004482168,-0.03559617454501762,0.5000872218412326,0.6100228464667365,0.43930131469973716,0.9997092665930392,5
fold_e,42,1hop,coordinate_plus_frozen_pangenomefm,0.44963081976994734,0.5149270106573347,0.01834656088349458,0.5,0.6100400384000056,0.439258592808575,1.0,5
fold_e,42,1hop,coordinate_plus_frozen_sequence_fm,0.5720390197762019,0.6461925382942286,0.2359796913789066,0.5723507438989784,0.6241758337827892,0.4849819690639041,0.8758914382644875,5
fold_e,42,1hop,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.5764325855662195,0.6486224797708238,0.2439775999577219,0.5638139559447108,0.6242819391966392,0.4780661773925788,0.9007844375375686,5
fold_e,42,1hop,frozen_pangenomefm,0.45321152994774766,0.5211330314726805,0.02488388262413996,0.5000041708375041,0.6100420826397303,0.4392605929932432,1.0,5
fold_e,42,1hop,frozen_sequence_fm,0.5685502607974471,0.64330329964066,0.2296562861717101,0.5650510013849614,0.6232351277972028,0.48027108988834677,0.8888328454184695,5
fold_e,42,1hop,sequence_kmer,0.5343311755808386,0.6110422568206567,0.16865941154164493,0.5486044580624997,0.6197505318093812,0.4674038056098121,0.9200514498473833,5
fold_e,42,strict,coordinate,0.4193011069908234,0.4809160004482168,-0.03559617454501762,0.5000872218412326,0.6100228464667365,0.43930131469973716,0.9997092665930392,5
fold_e,42,strict,coordinate_plus_frozen_pangenomefm,0.4431554588487794,0.5110397538596753,0.00684601234491002,0.5004441170295003,0.6100116386630692,0.43947637850882143,0.9986986828887978,5
fold_e,42,strict,coordinate_plus_frozen_sequence_fm,0.5720390197762019,0.6461925382942286,0.2359796913789066,0.5723507438989784,0.6241758337827892,0.4849819690639041,0.8758914382644875,5
fold_e,42,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.575560119156559,0.6476899448958766,0.24235818039988172,0.5679721559775069,0.6241909781173292,0.48196239216904707,0.887992864483483,5
fold_e,42,strict,frozen_pangenomefm,0.45178617158984913,0.5154511437046349,0.0223499093211319,0.5003951917652409,0.6096230582909566,0.4394540777556374,0.996565166436546,5
fold_e,42,strict,frozen_sequence_fm,0.5685502607974471,0.64330329964066,0.2296562861717101,0.5650510013849614,0.6232351277972028,0.48027108988834677,0.8888328454184695,5
fold_e,42,strict,sequence_kmer,0.5343311755808386,0.6110422568206567,0.16865941154164493,0.5486044580624997,0.6197505318093812,0.4674038056098121,0.9200514498473833,5
fold_e,314159,1hop,coordinate,0.4193011069908234,0.4809160004482168,-0.03559617454501762,0.5000872218412326,0.6100228464667365,0.43930131469973716,0.9997092665930392,5
fold_e,314159,1hop,coordinate_plus_frozen_pangenomefm,0.45257104721552893,0.5180356786774029,0.02387374631207678,0.5002387773797812,0.6100585965038607,0.4393738031121079,0.9993978746293288,5
fold_e,314159,1hop,coordinate_plus_frozen_sequence_fm,0.5720390197762019,0.6461925382942286,0.2359796913789066,0.5723507438989784,0.6241758337827892,0.4849819690639041,0.8758914382644875,5
fold_e,314159,1hop,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.574748765901977,0.6471841175232679,0.24098197133221064,0.5626469035819065,0.6230227949685198,0.47762139505212636,0.8978519646211319,5
fold_e,314159,1hop,frozen_pangenomefm,0.46111841113533,0.5246023571142843,0.039132841684876116,0.5000868443823281,0.6098210086945405,0.43930074125792407,0.9984078288512439,5
fold_e,314159,1hop,frozen_sequence_fm,0.5685502607974471,0.64330329964066,0.2296562861717101,0.5650510013849614,0.6232351277972028,0.48027108988834677,0.8888328454184695,5
fold_e,314159,1hop,sequence_kmer,0.5343311755808386,0.6110422568206567,0.16865941154164493,0.5486044580624997,0.6197505318093812,0.4674038056098121,0.9200514498473833,5
fold_e,314159,strict,coordinate,0.4193011069908234,0.4809160004482168,-0.03559617454501762,0.5000872218412326,0.6100228464667365,0.43930131469973716,0.9997092665930392,5
fold_e,314159,strict,coordinate_plus_frozen_pangenomefm,0.4428693124705436,0.509968378137662,0.00660687007862632,0.5002170273421808,0.6099559161981788,0.4393663180888387,0.9989432921378233,5
fold_e,314159,strict,coordinate_plus_frozen_sequence_fm,0.5720390197762019,0.6461925382942286,0.2359796913789066,0.5723507438989784,0.6241758337827892,0.4849819690639041,0.8758914382644875,5
fold_e,314159,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.5751452282555913,0.6477058231613257,0.24165866559829832,0.5734789440145011,0.6234733147864369,0.4858171350576141,0.8710612147718482,5
fold_e,314159,strict,frozen_pangenomefm,0.4490032211200686,0.5157668174994104,0.01764876049195992,0.49998381085759086,0.6093290721803031,0.4392524629464984,0.9959085832353372,5
fold_e,314159,strict,frozen_sequence_fm,0.5685502607974471,0.64330329964066,0.2296562861717101,0.5650510013849614,0.6232351277972028,0.48027108988834677,0.8888328454184695,5
fold_e,314159,strict,sequence_kmer,0.5343311755808386,0.6110422568206567,0.16865941154164493,0.5486044580624997,0.6197505318093812,0.4674038056098121,0.9200514498473833,5
fold_e,20260806,1hop,coordinate,0.4193011069908234,0.4809160004482168,-0.03559617454501762,0.5000872218412326,0.6100228464667365,0.43930131469973716,0.9997092665930392,5
fold_e,20260806,1hop,coordinate_plus_frozen_pangenomefm,0.4482938663981395,0.5185174772850873,0.016104836580449998,0.5000695848286552,0.6087651576779618,0.4392938156619769,0.9930964045900273,5
fold_e,20260806,1hop,coordinate_plus_frozen_sequence_fm,0.5720390197762019,0.6461925382942286,0.2359796913789066,0.5723507438989784,0.6241758337827892,0.4849819690639041,0.8758914382644875,5
fold_e,20260806,1hop,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.5731875064057036,0.6476606951406916,0.2381694289321194,0.5677834882632113,0.6248374857810864,0.4811966266643289,0.8918938095141403,5
fold_e,20260806,1hop,frozen_pangenomefm,0.4555124530829538,0.5231475879824689,0.029038659053149795,0.49944176887810804,0.6079447004783465,0.43898261843786895,0.9895524188098438,5
fold_e,20260806,1hop,frozen_sequence_fm,0.5685502607974471,0.64330329964066,0.2296562861717101,0.5650510013849614,0.6232351277972028,0.48027108988834677,0.8888328454184695,5
fold_e,20260806,1hop,sequence_kmer,0.5343311755808386,0.6110422568206567,0.16865941154164493,0.5486044580624997,0.6197505318093812,0.4674038056098121,0.9200514498473833,5
fold_e,20260806,strict,coordinate,0.4193011069908234,0.4809160004482168,-0.03559617454501762,0.5000872218412326,0.6100228464667365,0.43930131469973716,0.9997092665930392,5
fold_e,20260806,strict,coordinate_plus_frozen_pangenomefm,0.4408114011629308,0.5087863343806367,0.00294730190349072,0.5002601130425453,0.6099798279835882,0.43938608294451403,0.9990142115863876,5
fold_e,20260806,strict,coordinate_plus_frozen_sequence_fm,0.5720390197762019,0.6461925382942286,0.2359796913789066,0.5723507438989784,0.6241758337827892,0.4849819690639041,0.8758914382644875,5
fold_e,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.5758541799642961,0.6490900646512564,0.2429142540945949,0.5720176724445432,0.6236001139796323,0.4847716989107134,0.8754281219634867,5
fold_e,20260806,strict,frozen_pangenomefm,0.44744886113966087,0.5144341665534304,0.01494440280838622,0.4999835003079395,0.6072746551359034,0.4392444655519713,0.9841513276158274,5
fold_e,20260806,strict,frozen_sequence_fm,0.5685502607974471,0.64330329964066,0.2296562861717101,0.5650510013849614,0.6232351277972028,0.48027108988834677,0.8888328454184695,5
fold_e,20260806,strict,sequence_kmer,0.5343311755808386,0.6110422568206567,0.16865941154164493,0.5486044580624997,0.6197505318093812,0.4674038056098121,0.9200514498473833,5
