closure,fold,seed,stratum,feature_set,n,positive_prevalence,auprc,auroc,normalized_ap
strict,fold_e,20260806,high,coordinate_plus_frozen_sequence_fm,9469,0.05364874854789312,0.07239129547771157,0.5524123783991346,0.019805063818597358
strict,fold_e,20260806,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,9469,0.05364874854789312,0.07336590811985688,0.5520592515071874,0.02083492735039893
strict,fold_e,20260806,low,coordinate_plus_frozen_sequence_fm,4861,0.033326476033737916,0.038828289299197544,0.53689779017863,0.005691490590210524
strict,fold_e,20260806,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,4861,0.033326476033737916,0.0393700821080159,0.531363384381757,0.006251961933829601
strict,fold_e,20260806,medium,coordinate_plus_frozen_sequence_fm,10371,0.03278372384533796,0.03815922540849466,0.5331072205574484,0.005557703789402665
strict,fold_e,20260806,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,10371,0.03278372384533796,0.037254428744251764,0.5303469538548148,0.00462223910942429
1hop,fold_e,314159,high,coordinate_plus_frozen_sequence_fm,9469,0.05364874854789312,0.07239129547771157,0.5524123783991346,0.019805063818597358
1hop,fold_e,314159,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,9469,0.05364874854789312,0.07508885822174437,0.553832794251907,0.022655551668530012
1hop,fold_e,314159,low,coordinate_plus_frozen_sequence_fm,4861,0.033326476033737916,0.038828289299197544,0.53689779017863,0.005691490590210524
1hop,fold_e,314159,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,4861,0.033326476033737916,0.03655591324019834,0.5285876427608711,0.0033407734114926867
1hop,fold_e,314159,medium,coordinate_plus_frozen_sequence_fm,10371,0.03278372384533796,0.03815922540849466,0.5331072205574484,0.005557703789402665
1hop,fold_e,314159,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,10371,0.03278372384533796,0.036969828972262524,0.5281543391955527,0.004327992849300633
strict,fold_e,314159,high,coordinate_plus_frozen_sequence_fm,9469,0.05364874854789312,0.07239129547771157,0.5524123783991346,0.019805063818597358
strict,fold_e,314159,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,9469,0.05364874854789312,0.07540264780215117,0.5555938155454037,0.02298713001211577
strict,fold_e,314159,low,coordinate_plus_frozen_sequence_fm,4861,0.033326476033737916,0.038828289299197544,0.53689779017863,0.005691490590210524
strict,fold_e,314159,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,4861,0.033326476033737916,0.040283405004488265,0.532327603193745,0.0071967720210294635
