closure,fold,seed,stratum,feature_set,n,positive_prevalence,auprc,auroc,normalized_ap
strict,fold_c,42,low,coordinate_plus_frozen_sequence_fm,13711,0.4366566990008023,0.526204873119488,0.6019792192595437,0.15895844320835067
strict,fold_c,42,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,13711,0.4366566990008023,0.5290722454774128,0.6031434779671508,0.1640483632497161
strict,fold_c,42,medium,coordinate_plus_frozen_sequence_fm,12087,0.45379333167866304,0.5955808596905756,0.6556705835114742,0.2595858605089348
strict,fold_c,42,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,12087,0.45379333167866304,0.5957383956611311,0.6585106526930183,0.2598742787573601
1hop,fold_d,20260806,high,coordinate_plus_frozen_sequence_fm,14476,0.4684995855208621,0.6069976523414712,0.6700999438336482,0.260579414517174
1hop,fold_d,20260806,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,14476,0.4684995855208621,0.6100630672245256,0.6686001941560471,0.26634688863299105
1hop,fold_d,20260806,low,coordinate_plus_frozen_sequence_fm,8438,0.43197440151694716,0.5462922038778321,0.6266453106482162,0.20125466645548648
1hop,fold_d,20260806,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,8438,0.43197440151694716,0.5447195918334765,0.6276352659929016,0.19848610805150732
1hop,fold_d,20260806,medium,coordinate_plus_frozen_sequence_fm,9093,0.47454085560321124,0.5892373989405002,0.6378410220268932,0.2182787083645811
1hop,fold_d,20260806,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,9093,0.47454085560321124,0.5981836706921075,0.6397138148146172,0.23530433604088197
strict,fold_d,20260806,high,coordinate_plus_frozen_sequence_fm,14476,0.4684995855208621,0.6069976523414712,0.6700999438336482,0.260579414517174
strict,fold_d,20260806,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,14476,0.4684995855208621,0.6055071229820326,0.6666511979868115,0.2577750340899277
strict,fold_d,20260806,low,coordinate_plus_frozen_sequence_fm,8438,0.43197440151694716,0.5462922038778321,0.6266453106482162,0.20125466645548648
