context,feature_set,metric,mean,std,ci95_low,ci95_high,n_runs,n_folds,undefined_runs
1hop,frozen_sequence_fm,f1,0.6373670320412621,0.012888101055822334,0.6249395659780134,0.6442066250060811,15,5,0
1hop,frozen_sequence_fm,precision,0.4865720489002468,0.010251321367990366,0.47857772308292784,0.4946309662766989,15,5,0
1hop,frozen_sequence_fm,recall,0.924282993882738,0.03129597630130992,0.8998790619284799,0.9486869258369962,15,5,0
1hop,frozen_sequence_fm,normalized_ap,0.20337332160849195,0.01336900379846017,0.19278206929874928,0.21494071912681195,15,5,0
1hop,sequence_kmer,auprc,0.5394704971365197,0.018647406566946488,0.521621809936645,0.5516532976094092,15,5,0
1hop,sequence_kmer,auroc,0.5961072915460532,0.006105729146846703,0.5904872694257762,0.6007996916321491,15,5,0
1hop,sequence_kmer,balanced_accuracy,0.5225623789802368,0.006940985050438787,0.5162781857129917,0.5281551338884944,15,5,0
1hop,sequence_kmer,f1,0.6306995128311947,0.013060387589758483,0.6184024960324147,0.6392582815915326,15,5,0
1hop,sequence_kmer,precision,0.4715793657210399,0.013047752507131553,0.4588941765523438,0.47878075864572184,15,5,0
1hop,sequence_kmer,recall,0.9524608636390852,0.01828195505954932,0.9375494587858856,0.9686451885337547,15,5,0
1hop,sequence_kmer,normalized_ap,0.14838503698082353,0.014407470145475575,0.135046501364142,0.15893095588026718,15,5,0
strict,coordinate,auprc,0.4648809852026988,0.012239164156812558,0.4547825774590731,0.4754397586413525,15,5,0
strict,coordinate,auroc,0.5044752840907234,0.009284201086073363,0.4966312043508151,0.5123193638306316,15,5,0
strict,coordinate,balanced_accuracy,0.500089533267333,0.000145298049326006,0.4999680662832398,0.5002110002514262,15,5,0
strict,coordinate,f1,0.628931980030028,0.011945902561705662,0.617451193108156,0.6361934827984306,15,5,0
strict,coordinate,precision,0.45945793642963456,0.01298147021953597,0.44728517079896907,0.4677916466013914,15,5,0
strict,coordinate,recall,0.9970952246656489,0.004699359391989699,0.9925489436236148,0.9997287057924438,15,5,0
strict,coordinate,normalized_ap,0.0097885308535621,0.025517899527523515,-0.011169359399336902,0.0307464211064611,15,5,0
strict,coordinate_plus_frozen_pangenomefm,auprc,0.472178652947116,0.014193588458072223,0.45978074554226794,0.4825543578250704,15,5,0
strict,coordinate_plus_frozen_pangenomefm,auroc,0.5166057021051824,0.008665134098006816,0.510296587124062,0.5233871727158298,15,5,0
strict,coordinate_plus_frozen_pangenomefm,balanced_accuracy,0.5002140099207418,0.0010026000824524916,0.4995818105596434,0.5008998223985814,15,5,0
