sample,unit,context,in_hprc,mean_n,mean_prevalence,metric,feature_set,mean,std,ci95_low,ci95_high,n_runs,n_folds,undefined_runs
HG00513,haplotype_1,strict,False,3507.4,0.6177737674814373,auroc,coordinate_plus_frozen_sequence_fm,0.8671278132665642,0.01049666533806983,0.857851938404372,0.8748944441444685,15,5,0
HG00513,haplotype_1,strict,False,3507.4,0.6177737674814373,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9144267539146365,0.008611239506916257,0.9068816467163564,0.921094974289875,15,5,0
HG00513,haplotype_2,1hop,False,3513.2,0.6225966012718664,auprc,coordinate_plus_frozen_sequence_fm,0.9136149291095214,0.012517421128967953,0.9031386880779119,0.9238721851397637,15,5,0
HG00513,haplotype_2,1hop,False,3513.2,0.6225966012718664,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9556605570425183,0.008670666966921457,0.9486269796644038,0.9617974735737802,15,5,0
HG00513,haplotype_2,1hop,False,3513.2,0.6225966012718664,auroc,coordinate_plus_frozen_sequence_fm,0.8713790448929154,0.010027836585045451,0.8633977134122117,0.8793603763736191,15,5,0
HG00513,haplotype_2,1hop,False,3513.2,0.6225966012718664,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9312042669738647,0.008245484353676388,0.9247471739951897,0.937551810382042,15,5,0
HG00513,haplotype_2,strict,False,3513.2,0.6225966012718664,auprc,coordinate_plus_frozen_sequence_fm,0.9136149291095214,0.012517421128967953,0.9031386880779119,0.9238721851397637,15,5,0
HG00513,haplotype_2,strict,False,3513.2,0.6225966012718664,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9498520294725564,0.008616208809185719,0.9427213769968159,0.9567817073324932,15,5,0
HG00513,haplotype_2,strict,False,3513.2,0.6225966012718664,auroc,coordinate_plus_frozen_sequence_fm,0.8713790448929154,0.010027836585045451,0.8633977134122117,0.8793603763736191,15,5,0
HG00513,haplotype_2,strict,False,3513.2,0.6225966012718664,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9203453056873039,0.008925691057618984,0.9128261970749145,0.9275127641255441,15,5,0
HG00514,donor,1hop,False,5024.4,0.6212294498132096,auprc,coordinate_plus_frozen_sequence_fm,0.9071875288197327,0.006807812714015275,0.9011830589441377,0.9120881551753697,15,5,0
HG00514,donor,1hop,False,5024.4,0.6212294498132096,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9497223104252017,0.003457466806776361,0.9465928426217887,0.95206383390124,15,5,0
HG00514,donor,1hop,False,5024.4,0.6212294498132096,auroc,coordinate_plus_frozen_sequence_fm,0.860417120013901,0.005729225938198349,0.8549078051833374,0.8638884062508351,15,5,0
HG00514,donor,1hop,False,5024.4,0.6212294498132096,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.922197321240641,0.004834325809019654,0.9179300790549895,0.9255915547687412,15,5,0
HG00514,donor,strict,False,5024.4,0.6212294498132096,auprc,coordinate_plus_frozen_sequence_fm,0.9071875288197327,0.006807812714015275,0.9011830589441377,0.9120881551753697,15,5,0
HG00514,donor,strict,False,5024.4,0.6212294498132096,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9424058519158386,0.004824159766034538,0.9381795918008982,0.945898083153963,15,5,0
HG00514,donor,strict,False,5024.4,0.6212294498132096,auroc,coordinate_plus_frozen_sequence_fm,0.860417120013901,0.005729225938198349,0.8549078051833374,0.8638884062508351,15,5,0
HG00514,donor,strict,False,5024.4,0.6212294498132096,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9094394298785495,0.005572023552482201,0.9043174924268129,0.9130854145109647,15,5,0
HG00514,haplotype_1,1hop,False,3403.8,0.6221095569814107,auprc,coordinate_plus_frozen_sequence_fm,0.9148069659697158,0.007824316841595319,0.9080193885097328,0.9207621299715462,15,5,0
HG00514,haplotype_1,1hop,False,3403.8,0.6221095569814107,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9556640322627564,0.0022184164037508843,0.953933129936084,0.9574331997267808,15,5,0
HG00514,haplotype_1,1hop,False,3403.8,0.6221095569814107,auroc,coordinate_plus_frozen_sequence_fm,0.8722283555857433,0.005421113149018799,0.8674720780068189,0.8765504802242152,15,5,0
HG00514,haplotype_1,1hop,False,3403.8,0.6221095569814107,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.93111526970602,0.0030990959537249567,0.9287116925450429,0.933633921184033,15,5,0
HG00514,haplotype_1,strict,False,3403.8,0.6221095569814107,auprc,coordinate_plus_frozen_sequence_fm,0.9148069659697158,0.007824316841595319,0.9080193885097328,0.9207621299715462,15,5,0
HG00514,haplotype_1,strict,False,3403.8,0.6221095569814107,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9488760882786231,0.004271755268973381,0.9454511784058305,0.9523095220738694,15,5,0
HG00514,haplotype_1,strict,False,3403.8,0.6221095569814107,auroc,coordinate_plus_frozen_sequence_fm,0.8722283555857433,0.005421113149018799,0.8674720780068189,0.8765504802242152,15,5,0
HG00514,haplotype_1,strict,False,3403.8,0.6221095569814107,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9195234653616727,0.004409997964223202,0.9159604677583985,0.9230009966196846,15,5,0
HG00514,haplotype_2,1hop,False,3424.8,0.6231410038159174,auprc,coordinate_plus_frozen_sequence_fm,0.9141661099044355,0.008169078797928768,0.9075437487793391,0.920788471029532,15,5,0
HG00514,haplotype_2,1hop,False,3424.8,0.6231410038159174,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9560166267821992,0.0047483390224314975,0.9518147581302919,0.9594285824219931,15,5,0
HG00514,haplotype_2,1hop,False,3424.8,0.6231410038159174,auroc,coordinate_plus_frozen_sequence_fm,0.8711097367662995,0.005410844917495005,0.8661238189482477,0.8748325332548694,15,5,0
HG00514,haplotype_2,1hop,False,3424.8,0.6231410038159174,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9310169808146403,0.005557212845402859,0.9259789978421029,0.9346645345956399,15,5,0
HG00514,haplotype_2,strict,False,3424.8,0.6231410038159174,auprc,coordinate_plus_frozen_sequence_fm,0.9141661099044355,0.008169078797928768,0.9075437487793391,0.920788471029532,15,5,0
HG00514,haplotype_2,strict,False,3424.8,0.6231410038159174,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9489012707394501,0.004822314842643636,0.944643764768026,0.9523880574812452,15,5,0
HG00514,haplotype_2,strict,False,3424.8,0.6231410038159174,auroc,coordinate_plus_frozen_sequence_fm,0.8711097367662995,0.005410844917495005,0.8661238189482477,0.8748325332548694,15,5,0
HG00514,haplotype_2,strict,False,3424.8,0.6231410038159174,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9192803461111677,0.004900699653560734,0.9147264339577161,0.9221825645446597,15,5,0
HG00731,donor,1hop,False,5183.4,0.6234155131513527,auprc,coordinate_plus_frozen_sequence_fm,0.9054127910617976,0.012836338839304053,0.8945584231370189,0.9162671589865762,15,5,0
HG00731,donor,1hop,False,5183.4,0.6234155131513527,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9471492944053382,0.008391407776644141,0.9401448507049301,0.9534546858459506,15,5,0
HG00731,donor,1hop,False,5183.4,0.6234155131513527,auroc,coordinate_plus_frozen_sequence_fm,0.8587300277842812,0.010220202921189048,0.8501528758222646,0.867307179746298,15,5,0
HG00731,donor,1hop,False,5183.4,0.6234155131513527,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9187911226268398,0.007855282862570995,0.9125482974919692,0.9250711804862408,15,5,0
HG00731,donor,strict,False,5183.4,0.6234155131513527,auprc,coordinate_plus_frozen_sequence_fm,0.9054127910617976,0.012836338839304053,0.8945584231370189,0.9162671589865762,15,5,0
HG00731,donor,strict,False,5183.4,0.6234155131513527,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.941491388366501,0.008557943840278732,0.9343673955623285,0.9485056646003547,15,5,0
HG00731,donor,strict,False,5183.4,0.6234155131513527,auroc,coordinate_plus_frozen_sequence_fm,0.8587300277842812,0.010220202921189048,0.8501528758222646,0.867307179746298,15,5,0
HG00731,donor,strict,False,5183.4,0.6234155131513527,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9085549022351488,0.007908588099478663,0.9020453405236688,0.9150848257185685,15,5,0
HG00731,haplotype_1,1hop,False,3435.8,0.6272172235303624,auprc,coordinate_plus_frozen_sequence_fm,0.9152585994903907,0.008396933987706936,0.9085195786891495,0.9221792424911802,15,5,0
HG00731,haplotype_1,1hop,False,3435.8,0.6272172235303624,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.95345292948387,0.004044869042738852,0.9507839800641253,0.9572132705861228,15,5,0
HG00731,haplotype_1,1hop,False,3435.8,0.6272172235303624,auroc,coordinate_plus_frozen_sequence_fm,0.8714076760479755,0.007592272906790558,0.8651826621623152,0.877470046157181,15,5,0
HG00731,haplotype_1,1hop,False,3435.8,0.6272172235303624,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9274510083780803,0.00443013270710982,0.9239632804572336,0.9311367628133984,15,5,0
HG00731,haplotype_1,strict,False,3435.8,0.6272172235303624,auprc,coordinate_plus_frozen_sequence_fm,0.9152585994903907,0.008396933987706936,0.9085195786891495,0.9221792424911802,15,5,0
HG00731,haplotype_1,strict,False,3435.8,0.6272172235303624,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9475596870052737,0.005821306279281229,0.9429437080150709,0.9523900798288828,15,5,0
HG00731,haplotype_1,strict,False,3435.8,0.6272172235303624,auroc,coordinate_plus_frozen_sequence_fm,0.8714076760479755,0.007592272906790558,0.8651826621623152,0.877470046157181,15,5,0
HG00731,haplotype_1,strict,False,3435.8,0.6272172235303624,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.916759979837618,0.004876440977771574,0.9130529993636767,0.9210051740220925,15,5,0
HG00731,haplotype_2,1hop,False,3331.8,0.6195005896447106,auprc,coordinate_plus_frozen_sequence_fm,0.9104074776503402,0.015453403909151934,0.8974530477934408,0.9230625751372454,15,5,0
HG00731,haplotype_2,1hop,False,3331.8,0.6195005896447106,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.952717723962597,0.01073982276787659,0.943784912601916,0.9608404424494025,15,5,0
HG00731,haplotype_2,1hop,False,3331.8,0.6195005896447106,auroc,coordinate_plus_frozen_sequence_fm,0.8698630689770042,0.013306941496807532,0.8590587135050816,0.8806674244489264,15,5,0
HG00731,haplotype_2,1hop,False,3331.8,0.6195005896447106,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9282468168426125,0.010030315006575025,0.9201562727505547,0.9359822435845019,15,5,0
HG00731,haplotype_2,strict,False,3331.8,0.6195005896447106,auprc,coordinate_plus_frozen_sequence_fm,0.9104074776503402,0.015453403909151934,0.8974530477934408,0.9230625751372454,15,5,0
HG00731,haplotype_2,strict,False,3331.8,0.6195005896447106,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9477072838455779,0.00955454011015627,0.939812185572451,0.955527062342343,15,5,0
HG00731,haplotype_2,strict,False,3331.8,0.6195005896447106,auroc,coordinate_plus_frozen_sequence_fm,0.8698630689770042,0.013306941496807532,0.8590587135050816,0.8806674244489264,15,5,0
HG00731,haplotype_2,strict,False,3331.8,0.6195005896447106,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9200120584006035,0.010217255485779557,0.9115441573036309,0.9282169728041982,15,5,0
HG00732,donor,1hop,False,5219.0,0.6216776395127235,auprc,coordinate_plus_frozen_sequence_fm,0.9098529877206558,0.007946141491269269,0.9035323542889576,0.9161194508128859,15,5,0
HG00732,donor,1hop,False,5219.0,0.6216776395127235,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9503795678590167,0.005124682603630002,0.9459768650611627,0.9543138186262706,15,5,0
HG00732,donor,1hop,False,5219.0,0.6216776395127235,auroc,coordinate_plus_frozen_sequence_fm,0.8642524612489683,0.007173346080450185,0.8575700044907214,0.8698022516688103,15,5,0
HG00732,donor,1hop,False,5219.0,0.6216776395127235,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9224317895867276,0.00522178630490461,0.9175585658624458,0.9255436937477208,15,5,0
HG00732,donor,strict,False,5219.0,0.6216776395127235,auprc,coordinate_plus_frozen_sequence_fm,0.9098529877206558,0.007946141491269269,0.9035323542889576,0.9161194508128859,15,5,0
HG00732,donor,strict,False,5219.0,0.6216776395127235,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9433063275742715,0.006718196516270012,0.9377815549137645,0.9486875061293388,15,5,0
HG00732,donor,strict,False,5219.0,0.6216776395127235,auroc,coordinate_plus_frozen_sequence_fm,0.8642524612489683,0.007173346080450185,0.8575700044907214,0.8698022516688103,15,5,0
HG00732,donor,strict,False,5219.0,0.6216776395127235,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9115854696486755,0.006099880298927915,0.906178651149355,0.9159778389003599,15,5,0
HG00732,haplotype_1,1hop,False,3317.0,0.6248235232724866,auprc,coordinate_plus_frozen_sequence_fm,0.9153011913345921,0.007149689449053706,0.909917317005128,0.9217002742688825,15,5,0
HG00732,haplotype_1,1hop,False,3317.0,0.6248235232724866,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9558673823407486,0.0027303543938776535,0.9536859105940956,0.95784392539835,15,5,0
HG00732,haplotype_1,1hop,False,3317.0,0.6248235232724866,auroc,coordinate_plus_frozen_sequence_fm,0.8721351870448715,0.004355652345181474,0.8682861796745092,0.8758647444703593,15,5,0
HG00732,haplotype_1,1hop,False,3317.0,0.6248235232724866,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9297041141875871,0.003093924188875738,0.9272908998300299,0.9319218007961878,15,5,0
HG00732,haplotype_1,strict,False,3317.0,0.6248235232724866,auprc,coordinate_plus_frozen_sequence_fm,0.9153011913345921,0.007149689449053706,0.909917317005128,0.9217002742688825,15,5,0
HG00732,haplotype_1,strict,False,3317.0,0.6248235232724866,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9496610468386307,0.004709284915140606,0.9458891249115662,0.9534373362112835,15,5,0
HG00732,haplotype_1,strict,False,3317.0,0.6248235232724866,auroc,coordinate_plus_frozen_sequence_fm,0.8721351870448715,0.004355652345181474,0.8682861796745092,0.8758647444703593,15,5,0
HG00732,haplotype_1,strict,False,3317.0,0.6248235232724866,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9192541350220846,0.004183027707738801,0.9158295137605054,0.9225196398702126,15,5,0
HG00732,haplotype_2,1hop,False,3461.0,0.6223419191472959,auprc,coordinate_plus_frozen_sequence_fm,0.9164097870001644,0.011544840486405776,0.9056797276239915,0.9252579269817102,15,5,0
HG00732,haplotype_2,1hop,False,3461.0,0.6223419191472959,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9552839476038896,0.006452556442396865,0.949572634793805,0.9597530675736895,15,5,0
HG00732,haplotype_2,1hop,False,3461.0,0.6223419191472959,auroc,coordinate_plus_frozen_sequence_fm,0.8750958375601438,0.012118907605263934,0.8642053657589291,0.8845644688464004,15,5,0
HG00732,haplotype_2,1hop,False,3461.0,0.6223419191472959,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9308090305742269,0.006791397600100233,0.9244275972110922,0.9352173745200041,15,5,0
HG00732,haplotype_2,strict,False,3461.0,0.6223419191472959,auprc,coordinate_plus_frozen_sequence_fm,0.9164097870001644,0.011544840486405776,0.9056797276239915,0.9252579269817102,15,5,0
HG00732,haplotype_2,strict,False,3461.0,0.6223419191472959,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9486736138924015,0.008376126882198255,0.9412118556965973,0.95513056768968,15,5,0
HG00732,haplotype_2,strict,False,3461.0,0.6223419191472959,auroc,coordinate_plus_frozen_sequence_fm,0.8750958375601438,0.012118907605263934,0.8642053657589291,0.8845644688464004,15,5,0
HG00732,haplotype_2,strict,False,3461.0,0.6223419191472959,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9208868940770475,0.008720123826396503,0.9125952431761095,0.9270659228621952,15,5,0
HG00733,donor,1hop,True,5237.2,0.6200536083605791,auprc,coordinate_plus_frozen_sequence_fm,0.9087509235907986,0.008683537211225344,0.9006988636004124,0.9153979425541426,15,5,0
HG00733,donor,1hop,True,5237.2,0.6200536083605791,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9503260316906048,0.005212066577529193,0.945841227736071,0.9541746276545559,15,5,0
HG00733,donor,1hop,True,5237.2,0.6200536083605791,auroc,coordinate_plus_frozen_sequence_fm,0.8638302283165934,0.008013375091370123,0.8558946499279096,0.8694471704969736,15,5,0
HG00733,donor,1hop,True,5237.2,0.6200536083605791,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9235355867005163,0.006240125327157786,0.9180278016492012,0.9278812658811177,15,5,0
HG00733,donor,strict,True,5237.2,0.6200536083605791,auprc,coordinate_plus_frozen_sequence_fm,0.9087509235907986,0.008683537211225344,0.9006988636004124,0.9153979425541426,15,5,0
HG00733,donor,strict,True,5237.2,0.6200536083605791,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9435886238816936,0.006641510289832858,0.9377705241134345,0.9487105531235168,15,5,0
HG00733,donor,strict,True,5237.2,0.6200536083605791,auroc,coordinate_plus_frozen_sequence_fm,0.8638302283165934,0.008013375091370123,0.8558946499279096,0.8694471704969736,15,5,0
HG00733,donor,strict,True,5237.2,0.6200536083605791,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9123105101436485,0.006295266165737745,0.9066058668870841,0.9167732485318171,15,5,0
HG00733,haplotype_1,1hop,True,3444.8,0.6208005709894205,auprc,coordinate_plus_frozen_sequence_fm,0.9134968034441467,0.00898030650539872,0.905867309505901,0.9208630214561826,15,5,0
HG00733,haplotype_1,1hop,True,3444.8,0.6208005709894205,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9543640144351812,0.004985343974882158,0.9505053614802639,0.9584287676277669,15,5,0
HG00733,haplotype_1,1hop,True,3444.8,0.6208005709894205,auroc,coordinate_plus_frozen_sequence_fm,0.8727374570301035,0.007609936031509803,0.8660975599707016,0.8787574097980945,15,5,0
HG00733,haplotype_1,1hop,True,3444.8,0.6208005709894205,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.930474872828796,0.0053961926557271975,0.9261892897889656,0.9348702408826699,15,5,0
HG00733,haplotype_1,strict,True,3444.8,0.6208005709894205,auprc,coordinate_plus_frozen_sequence_fm,0.9134968034441467,0.00898030650539872,0.905867309505901,0.9208630214561826,15,5,0
HG00733,haplotype_1,strict,True,3444.8,0.6208005709894205,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9485672557820302,0.006771540308624509,0.9431388984133262,0.9542568239732818,15,5,0
HG00733,haplotype_1,strict,True,3444.8,0.6208005709894205,auroc,coordinate_plus_frozen_sequence_fm,0.8727374570301035,0.007609936031509803,0.8660975599707016,0.8787574097980945,15,5,0
HG00733,haplotype_1,strict,True,3444.8,0.6208005709894205,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9204255556222597,0.006198381341967914,0.9152268243718794,0.9254226737766615,15,5,0
