sample,unit,context,in_hprc,mean_n,mean_prevalence,metric,mean,std,ci95_low,ci95_high,n_runs,n_folds,undefined_runs
NA18989,donor,strict,False,5208.8,0.6168898763440261,auroc,0.04748529922232495,0.0017768299798611917,0.04651329680093499,0.04858001709261347,15,5,0
NA18989,haplotype_1,1hop,False,3440.8,0.6200022906693826,auprc,0.042408434754745664,0.007314617317316047,0.0369750360219843,0.04812602486568889,15,5,0
NA18989,haplotype_1,1hop,False,3440.8,0.6200022906693826,auroc,0.05742909553775002,0.005106619241884454,0.05382894709113197,0.061149039213075525,15,5,0
NA18989,haplotype_1,strict,False,3440.8,0.6200022906693826,auprc,0.03618575057984737,0.006729431670037804,0.03085888828606386,0.04186987512475267,15,5,0
NA18989,haplotype_1,strict,False,3440.8,0.6200022906693826,auroc,0.04680813837984383,0.002672142942606009,0.044771619897181675,0.04871561746464551,15,5,0
NA18989,haplotype_2,1hop,False,3500.2,0.6169552856406975,auprc,0.04113564975953106,0.004054744794842098,0.03765600975197181,0.044034216391601703,15,5,0
NA18989,haplotype_2,1hop,False,3500.2,0.6169552856406975,auroc,0.0579038089148786,0.0022338403553039243,0.05638286382281798,0.05965302882501956,15,5,0
NA18989,haplotype_2,strict,False,3500.2,0.6169552856406975,auprc,0.03422582702021047,0.0023523264897438202,0.03259018195535241,0.03602922752663311,15,5,0
NA18989,haplotype_2,strict,False,3500.2,0.6169552856406975,auroc,0.04685601061495996,0.0036684848498590677,0.04408313533402385,0.0498482316841508,15,5,0
NA19036,donor,1hop,True,6198.0,0.608427640493149,auprc,0.045844766364108204,0.006189847496664455,0.04167754608695717,0.05042507417789256,15,5,0
NA19036,donor,1hop,True,6198.0,0.608427640493149,auroc,0.06012003983494942,0.004823964808264986,0.05687528351417021,0.06353099365954086,15,5,0
NA19036,donor,strict,True,6198.0,0.608427640493149,auprc,0.040134840949256234,0.0034437972503558764,0.037598530850585,0.04281841864839128,15,5,0
NA19036,donor,strict,True,6198.0,0.608427640493149,auroc,0.04971215555370152,0.0026063070600653468,0.047979356944412084,0.05161232819909813,15,5,0
NA19036,haplotype_1,1hop,True,3894.4,0.609601019829284,auprc,0.045137053529463074,0.006080549256601273,0.04100461723075814,0.0497618388350427,15,5,0
NA19036,haplotype_1,1hop,True,3894.4,0.609601019829284,auroc,0.05737249247683342,0.00506089959955055,0.05384660407868768,0.061074285912143554,15,5,0
NA19036,haplotype_1,strict,True,3894.4,0.609601019829284,auprc,0.04009682854892196,0.0039260994352769505,0.037153035365049256,0.0432907739325923,15,5,0
NA19036,haplotype_1,strict,True,3894.4,0.609601019829284,auroc,0.04836922749578483,0.002638755388710922,0.04642003049664654,0.050176360637812334,15,5,0
NA19036,haplotype_2,1hop,True,3860.2,0.6081793798760567,auprc,0.04454659782767471,0.006721877046777005,0.04011133119470271,0.049726651683067544,15,5,0
NA19036,haplotype_2,1hop,True,3860.2,0.6081793798760567,auroc,0.05839019593916017,0.005206303910533353,0.05513394721151942,0.062401467718044834,15,5,0
NA19036,haplotype_2,strict,True,3860.2,0.6081793798760567,auprc,0.040276342798145494,0.004924184931456348,0.036444598352002054,0.04453263048560955,15,5,0
NA19036,haplotype_2,strict,True,3860.2,0.6081793798760567,auroc,0.04900937787415182,0.0033507278422148083,0.04649194122007492,0.051736490070501046,15,5,0
NA19129,donor,1hop,False,6094.0,0.6118841996232238,auprc,0.04642748925678438,0.004789626849241217,0.04208328175336205,0.04997988295765361,15,5,0
NA19129,donor,1hop,False,6094.0,0.6118841996232238,auroc,0.060356015414433174,0.0031779293229463146,0.05781755175426147,0.06281076628735892,15,5,0
NA19129,donor,strict,False,6094.0,0.6118841996232238,auprc,0.03925933247725757,0.004667251325203196,0.035018689967352884,0.04267644078634123,15,5,0
NA19129,donor,strict,False,6094.0,0.6118841996232238,auroc,0.04871573034679159,0.0030264998982169966,0.04654910786884927,0.05127801018893273,15,5,0
NA19129,haplotype_1,1hop,False,3862.2,0.6128296037606906,auprc,0.045331928846217916,0.005405889611235184,0.04111053290776516,0.04987351335024296,15,5,0
NA19129,haplotype_1,1hop,False,3862.2,0.6128296037606906,auroc,0.05699912172800067,0.00381309106954841,0.053975490965487004,0.059990354322502173,15,5,0
NA19129,haplotype_1,strict,False,3862.2,0.6128296037606906,auprc,0.03933612447121677,0.005053161357074612,0.035260800204400755,0.04352581622319423,15,5,0
NA19129,haplotype_1,strict,False,3862.2,0.6128296037606906,auroc,0.047481606624669624,0.003143511422208241,0.044973200153906656,0.04997428948097367,15,5,0
NA19129,haplotype_2,1hop,False,3839.2,0.6112061259828336,auprc,0.04601655994773847,0.006610517814716691,0.040420751593914395,0.05151206476382594,15,5,0
NA19129,haplotype_2,1hop,False,3839.2,0.6112061259828336,auroc,0.058859970875172814,0.005083732189099831,0.05503717864749739,0.06330329529652756,15,5,0
NA19129,haplotype_2,strict,False,3839.2,0.6112061259828336,auprc,0.03979445850028859,0.0066146879226239175,0.034546237192367865,0.04547991869087655,15,5,0
NA19129,haplotype_2,strict,False,3839.2,0.6112061259828336,auroc,0.04847030780183769,0.005023353177081588,0.04526314417305817,0.05322540872943588,15,5,0
NA19238,donor,1hop,False,6141.0,0.6133245150405682,auprc,0.0439796535825665,0.00467698949670741,0.04168347530513457,0.04723760128123778,15,5,0
NA19238,donor,1hop,False,6141.0,0.6133245150405682,auroc,0.05947241012894902,0.0037911119312997693,0.05730453370115716,0.06186570762492419,15,5,0
NA19238,donor,strict,False,6141.0,0.6133245150405682,auprc,0.038278421437379376,0.002466346153969713,0.036391289591267834,0.04019011518676875,15,5,0
NA19238,donor,strict,False,6141.0,0.6133245150405682,auroc,0.04916487958012732,0.0019293177383629232,0.04795068521490377,0.05058936900195422,15,5,0
NA19238,haplotype_1,1hop,False,3902.8,0.6125191226538061,auprc,0.044174728932722326,0.00574841236796014,0.041147979412635496,0.04875791487669936,15,5,0
NA19238,haplotype_1,1hop,False,3902.8,0.6125191226538061,auroc,0.05965027170186091,0.005780015150607912,0.05506208763243185,0.06381588858472596,15,5,0
NA19238,haplotype_1,strict,False,3902.8,0.6125191226538061,auprc,0.03906140626205192,0.004411992209206074,0.03587611361495975,0.04290409690437162,15,5,0
NA19238,haplotype_1,strict,False,3902.8,0.6125191226538061,auroc,0.04964506439858241,0.003087596549355087,0.047228319945761384,0.051970565707520885,15,5,0
NA19238,haplotype_2,1hop,False,3822.0,0.6161740285538575,auprc,0.043297513276637646,0.00543285041455808,0.039883042794019635,0.04708374148165133,15,5,0
NA19238,haplotype_2,1hop,False,3822.0,0.6161740285538575,auroc,0.056402148294558384,0.0038796866192935785,0.05395047425140567,0.058696098387104184,15,5,0
NA19238,haplotype_2,strict,False,3822.0,0.6161740285538575,auprc,0.03816193521990693,0.00359057326830947,0.03504590200581298,0.040779861845706346,15,5,0
NA19238,haplotype_2,strict,False,3822.0,0.6161740285538575,auroc,0.047405923972905474,0.0025250828648611303,0.04546035820999575,0.04920790373711924,15,5,0
NA19239,donor,1hop,False,6086.0,0.607497240504998,auprc,0.04618692712919403,0.0059237894835732765,0.042142342975621055,0.05101656052716443,15,5,0
NA19239,donor,1hop,False,6086.0,0.607497240504998,auroc,0.060655644299086514,0.0037861767408848847,0.058353563246283394,0.06347984111724023,15,5,0
NA19239,donor,strict,False,6086.0,0.607497240504998,auprc,0.03986360758977372,0.003935921839052199,0.03707222628957597,0.0433559921948277,15,5,0
NA19239,donor,strict,False,6086.0,0.607497240504998,auroc,0.05021671959029238,0.0021963116553225933,0.048680952276336446,0.05172344927332517,15,5,0
NA19239,haplotype_1,1hop,False,3794.2,0.6064162828234348,auprc,0.04597455782431091,0.006843580942311863,0.04073986031363784,0.05198179859893372,15,5,0
NA19239,haplotype_1,1hop,False,3794.2,0.6064162828234348,auroc,0.05885301615753812,0.004226415459961226,0.05551188808155404,0.06220918311334212,15,5,0
NA19239,haplotype_1,strict,False,3794.2,0.6064162828234348,auprc,0.040289196063378004,0.005167811307854187,0.03641254414049204,0.04485973685781294,15,5,0
NA19239,haplotype_1,strict,False,3794.2,0.6064162828234348,auroc,0.0500893880033612,0.00207409913817086,0.04888712038084543,0.051566276260323125,15,5,0
NA19239,haplotype_2,1hop,False,3847.6,0.6077540752298219,auprc,0.043944883969476795,0.005887250667511039,0.04139724550447769,0.048580060028990235,15,5,0
NA19239,haplotype_2,1hop,False,3847.6,0.6077540752298219,auroc,0.057933767427288244,0.005228211909635664,0.054541558157362134,0.061774038053524,15,5,0
NA19239,haplotype_2,strict,False,3847.6,0.6077540752298219,auprc,0.03753585403776001,0.003918267822931279,0.03508420592971845,0.04109699773232483,15,5,0
NA19239,haplotype_2,strict,False,3847.6,0.6077540752298219,auroc,0.047225725570697444,0.0035671982593998845,0.04431509134718649,0.04994916569298335,15,5,0
NA19240,donor,1hop,True,6124.4,0.6135529338771778,auprc,0.045775056836470034,0.005387566364001429,0.04235371221922625,0.05020525543087445,15,5,0
NA19240,donor,1hop,True,6124.4,0.6135529338771778,auroc,0.060824967070961446,0.004720799625241923,0.05732042467351529,0.06439423555169431,15,5,0
NA19240,donor,strict,True,6124.4,0.6135529338771778,auprc,0.03841705371138062,0.003812938001339431,0.03522043201748361,0.04133896323609567,15,5,0
NA19240,donor,strict,True,6124.4,0.6135529338771778,auroc,0.04906683916645809,0.0033672213071934214,0.04685531127241741,0.05194693012823455,15,5,0
NA19240,haplotype_1,1hop,True,3773.8,0.6123473427757383,auprc,0.04342719621453076,0.004726889979461619,0.03971901315445595,0.04743571756954295,15,5,0
NA19240,haplotype_1,1hop,True,3773.8,0.6123473427757383,auroc,0.05667499429716335,0.004885557539011879,0.052103672897002705,0.05971091318402023,15,5,0
NA19240,haplotype_1,strict,True,3773.8,0.6123473427757383,auprc,0.036175587986083155,0.00311278840382517,0.0337693932074172,0.03860456652792245,15,5,0
NA19240,haplotype_1,strict,True,3773.8,0.6123473427757383,auroc,0.04607317491646469,0.003074427676644403,0.04355871337505432,0.04839863278749298,15,5,0
NA19240,haplotype_2,1hop,True,3883.6,0.6146645727028026,auprc,0.044844182146348534,0.006733061870495153,0.04044177886567077,0.04954899669819954,15,5,0
NA19240,haplotype_2,1hop,True,3883.6,0.6146645727028026,auroc,0.05977764474924831,0.005895635358310685,0.05566217446484943,0.06409264145617484,15,5,0
NA19240,haplotype_2,strict,True,3883.6,0.6146645727028026,auprc,0.03907491589307509,0.005459189613789518,0.03442158352267777,0.04331571171150486,15,5,0
NA19240,haplotype_2,strict,True,3883.6,0.6146645727028026,auroc,0.04980364170048154,0.004256501649327596,0.046433553816429586,0.05320739475439111,15,5,0
NA19317,donor,1hop,False,6025.0,0.6115347699643265,auprc,0.04701141795215053,0.006966455787229228,0.042168010615248934,0.05239399258351529,15,5,0
NA19317,donor,1hop,False,6025.0,0.6115347699643265,auroc,0.06174045830493565,0.004832243998982854,0.05831217188571973,0.06508120020386018,15,5,0
NA19317,donor,strict,False,6025.0,0.6115347699643265,auprc,0.040613080171324416,0.005014637579068609,0.036517628065566354,0.04454330699254191,15,5,0
NA19317,donor,strict,False,6025.0,0.6115347699643265,auroc,0.05063161509778535,0.003299601652324397,0.04794949094166427,0.05299010598851524,15,5,0
NA19317,haplotype_1,1hop,False,3743.8,0.6095082524110688,auprc,0.04700536729982821,0.007030416071052889,0.04170512724916151,0.05213632029785336,15,5,0
NA19317,haplotype_1,1hop,False,3743.8,0.6095082524110688,auroc,0.06055471748414926,0.004919879774606367,0.05718956217990276,0.06417940541251635,15,5,0
NA19317,haplotype_1,strict,False,3743.8,0.6095082524110688,auprc,0.04194567339133758,0.005273936500612314,0.03736176940957257,0.04599723404938168,15,5,0
NA19317,haplotype_1,strict,False,3743.8,0.6095082524110688,auroc,0.050962324041740344,0.003702492151299221,0.048086079671910614,0.053838223859766346,15,5,0
NA19317,haplotype_2,1hop,False,3851.8,0.615612704256789,auprc,0.04489632459821014,0.006707727254473857,0.04009833117050414,0.050233544959405095,15,5,0
NA19317,haplotype_2,1hop,False,3851.8,0.615612704256789,auroc,0.05828466632001295,0.00507890338685002,0.0545703326696641,0.06199983379763612,15,5,0
NA19317,haplotype_2,strict,False,3851.8,0.615612704256789,auprc,0.038913487967039986,0.004696826099759836,0.03513043408465793,0.04266309247017975,15,5,0
NA19317,haplotype_2,strict,False,3851.8,0.615612704256789,auroc,0.04797004864319614,0.002900138567897914,0.04594507510434436,0.050311172039482724,15,5,0
NA19331,donor,1hop,False,6092.8,0.6091542114947246,auprc,0.04526673944595295,0.0031414905982667402,0.042650599209032226,0.04767298460037474,15,5,0
NA19331,donor,1hop,False,6092.8,0.6091542114947246,auroc,0.06059317028411055,0.002590463209249489,0.05826951050602162,0.06227442207607203,15,5,0
NA19331,donor,strict,False,6092.8,0.6091542114947246,auprc,0.03854389010731142,0.0034955606584557613,0.035584323901481744,0.04114828482040786,15,5,0
NA19331,donor,strict,False,6092.8,0.6091542114947246,auroc,0.04902314766609641,0.0019180518947379726,0.04771046371232721,0.05042787246313872,15,5,0
NA19331,haplotype_1,1hop,False,3759.2,0.6106023668034928,auprc,0.04502007331781053,0.004946429718534438,0.04124368065068124,0.04949684827142467,15,5,0
NA19331,haplotype_1,1hop,False,3759.2,0.6106023668034928,auroc,0.05983047458436574,0.0029916838718213705,0.05725102721434846,0.06187953324117016,15,5,0
NA19331,haplotype_1,strict,False,3759.2,0.6106023668034928,auprc,0.03854248512598666,0.003908108984485849,0.035098977978329206,0.041378380416992905,15,5,0
NA19331,haplotype_1,strict,False,3759.2,0.6106023668034928,auroc,0.04881412658587968,0.001684981928560041,0.04769668178448201,0.049928960920943975,15,5,0
NA19331,haplotype_2,1hop,False,3820.0,0.6097431171653197,auprc,0.04399374095020537,0.0045449189971792005,0.040071851426550426,0.04759004294429242,15,5,0
NA19331,haplotype_2,1hop,False,3820.0,0.6097431171653197,auroc,0.05719406157464269,0.0032207021367236656,0.0543508459359554,0.059539000334217745,15,5,0
NA19331,haplotype_2,strict,False,3820.0,0.6097431171653197,auprc,0.03885993402220571,0.00460237201940008,0.03513831572993497,0.0426437410024149,15,5,0
NA19331,haplotype_2,strict,False,3820.0,0.6097431171653197,auroc,0.048257063984765605,0.0026265769877032697,0.046439848415852816,0.050388788398542106,15,5,0
NA19347,donor,1hop,False,6101.4,0.607141599457036,auprc,0.045771345840216034,0.005759781601688907,0.041877015609226194,0.05027486087462075,15,5,0
NA19347,donor,1hop,False,6101.4,0.607141599457036,auroc,0.06007367403446993,0.0037978841189810876,0.05749721701353303,0.0627227528599361,15,5,0
NA19347,donor,strict,False,6101.4,0.607141599457036,auprc,0.04008621420725691,0.002762309624143102,0.03811249170896237,0.04214693210684626,15,5,0
NA19347,donor,strict,False,6101.4,0.607141599457036,auroc,0.049319265102306734,0.003185002824290839,0.0469045425362482,0.05159616197916449,15,5,0
NA19347,haplotype_1,1hop,False,3769.4,0.6046312405829037,auprc,0.045517058280846394,0.007948139599744997,0.039965612409662586,0.0519291738544973,15,5,0
NA19347,haplotype_1,1hop,False,3769.4,0.6046312405829037,auroc,0.057842554498924795,0.004969231489219032,0.05454788381931516,0.061663875430945723,15,5,0
NA19347,haplotype_1,strict,False,3769.4,0.6046312405829037,auprc,0.040331076192967566,0.004317895907038244,0.037069711529953635,0.043876128927473335,15,5,0
NA19347,haplotype_1,strict,False,3769.4,0.6046312405829037,auroc,0.04866333325154915,0.002724538016749025,0.04670441990477455,0.05042319582791386,15,5,0
NA19347,haplotype_2,1hop,False,3851.2,0.6131930034056884,auprc,0.043585236864703024,0.0038509969514501615,0.04126474511852634,0.04636638846165645,15,5,0
NA19347,haplotype_2,1hop,False,3851.2,0.6131930034056884,auroc,0.058518473578273,0.003248423499103029,0.0561694280462114,0.06047728132586004,15,5,0
NA19347,haplotype_2,strict,False,3851.2,0.6131930034056884,auprc,0.03884438541096588,0.0029155004972672366,0.036691130306037,0.04114351625250855,15,5,0
NA19347,haplotype_2,strict,False,3851.2,0.6131930034056884,auroc,0.0485545398035017,0.003832243702874018,0.04562221139743334,0.05151005757499957,15,5,0
NA19384,donor,1hop,False,6125.0,0.6102196550039899,auprc,0.04505741285237529,0.00413289433446207,0.04270435699175683,0.04788442476755015,15,5,0
NA19384,donor,1hop,False,6125.0,0.6102196550039899,auroc,0.059563455047992334,0.0033989116063577423,0.05752983070015748,0.06166680753257825,15,5,0
NA19384,donor,strict,False,6125.0,0.6102196550039899,auprc,0.03854416273452795,0.003824143654328458,0.03554239592859962,0.04167908332671922,15,5,0
NA19384,donor,strict,False,6125.0,0.6102196550039899,auroc,0.04889821690865572,0.0031552756496173707,0.04623419091908626,0.05126958908586591,15,5,0
NA19384,haplotype_1,1hop,False,3761.6,0.6144320033075207,auprc,0.04305583991411747,0.007575491826469345,0.03842038285063351,0.048863806427464324,15,5,0
NA19384,haplotype_1,1hop,False,3761.6,0.6144320033075207,auroc,0.05750429969899406,0.006051135245584719,0.05357669201480781,0.062005837955483326,15,5,0
NA19384,haplotype_1,strict,False,3761.6,0.6144320033075207,auprc,0.03744091564510351,0.007001912642579538,0.03185062669842378,0.04337689541708024,15,5,0
NA19384,haplotype_1,strict,False,3761.6,0.6144320033075207,auroc,0.04775455024334321,0.0052639458127884875,0.04332189680781962,0.052003398464342765,15,5,0
NA19384,haplotype_2,1hop,False,3860.4,0.6083107185746895,auprc,0.04384021828491071,0.0018991249458644032,0.042401866014308974,0.04518717871140232,15,5,0
NA19384,haplotype_2,1hop,False,3860.4,0.6083107185746895,auroc,0.05669485789028976,0.003517781320158793,0.05447854719873001,0.05982509241274316,15,5,0
NA19384,haplotype_2,strict,False,3860.4,0.6083107185746895,auprc,0.03869498644659542,0.0020790840583191786,0.03752223623349209,0.040072888127436986,15,5,0
NA19384,haplotype_2,strict,False,3860.4,0.6083107185746895,auroc,0.048513743747899275,0.003080029381945773,0.0464439065509928,0.05109489182156755,15,5,0
NA19434,donor,1hop,False,5943.8,0.610197916192244,auprc,0.04467556086464541,0.003552705893511119,0.04227099818378,0.04704286972815389,15,5,0
NA19434,donor,1hop,False,5943.8,0.610197916192244,auroc,0.0579755708240153,0.0027749792578898136,0.05600722489359035,0.059368059400006314,15,5,0
NA19434,donor,strict,False,5943.8,0.610197916192244,auprc,0.038237401302674716,0.0024492543937701455,0.036229022092813506,0.03994832055532942,15,5,0
NA19434,donor,strict,False,5943.8,0.610197916192244,auroc,0.04696225011943125,0.0027607942846880505,0.04459563266040499,0.04868096590226043,15,5,0
NA19434,haplotype_1,1hop,False,3696.0,0.6098735874975176,auprc,0.044381165400286374,0.00454444370102328,0.0414466736513399,0.04728311621710152,15,5,0
NA19434,haplotype_1,1hop,False,3696.0,0.6098735874975176,auroc,0.05646389588926814,0.0035104385346881543,0.053976982068146426,0.05818581310887995,15,5,0
NA19434,haplotype_1,strict,False,3696.0,0.6098735874975176,auprc,0.03867094960401576,0.003273512967676891,0.03572024030363617,0.04084530058214074,15,5,0
NA19434,haplotype_1,strict,False,3696.0,0.6098735874975176,auroc,0.046075826429717505,0.0028994647310419397,0.04351922792088125,0.04792605338713096,15,5,0
NA19434,haplotype_2,1hop,False,3751.6,0.6126323430067326,auprc,0.042938081462530815,0.004736969960403332,0.03968583956229656,0.04732938174189534,15,5,0
NA19434,haplotype_2,1hop,False,3751.6,0.6126323430067326,auroc,0.056123847418254894,0.0030302061778539804,0.05367753935015062,0.05848191350504678,15,5,0
NA19434,haplotype_2,strict,False,3751.6,0.6126323430067326,auprc,0.03715510738312845,0.004403435716871924,0.03391669819144687,0.04089073066967167,15,5,0
NA19434,haplotype_2,strict,False,3751.6,0.6126323430067326,auroc,0.046388651795152884,0.003260763376442442,0.04380953626555454,0.04882760398867842,15,5,0
NA19650,donor,1hop,False,5184.6,0.6213337110126649,auprc,0.04108173879918658,0.007244652737019537,0.03570344556493461,0.04671230868762901,15,5,0
NA19650,donor,1hop,False,5184.6,0.6213337110126649,auroc,0.05883149421748839,0.005415856187084649,0.054882660358169466,0.06289726055088608,15,5,0
NA19650,donor,strict,False,5184.6,0.6213337110126649,auprc,0.03581027548798932,0.005265560178871159,0.031583522082639585,0.04002889548272733,15,5,0
NA19650,donor,strict,False,5184.6,0.6213337110126649,auroc,0.04860387036054954,0.0041419245936028404,0.045546522926947906,0.05201905241363757,15,5,0
NA19650,haplotype_1,1hop,False,3357.2,0.6227616688144749,auprc,0.04069393233473468,0.008925577104962628,0.034207600020299336,0.04784142195947871,15,5,0
NA19650,haplotype_1,1hop,False,3357.2,0.6227616688144749,auroc,0.05753762194165869,0.007858815080196566,0.052369422089137904,0.0639430103046934,15,5,0
NA19650,haplotype_1,strict,False,3357.2,0.6227616688144749,auprc,0.03504259894782344,0.006845233279261223,0.02967075911423737,0.0407929500297894,15,5,0
NA19650,haplotype_1,strict,False,3357.2,0.6227616688144749,auroc,0.047308941860627195,0.005644669439229608,0.0430325931449993,0.05204800599239478,15,5,0
NA19650,haplotype_2,1hop,False,3385.2,0.6213819052044905,auprc,0.03755118857213128,0.0039909278935318536,0.034264986583037955,0.040652707524092835,15,5,0
NA19650,haplotype_2,1hop,False,3385.2,0.6213819052044905,auroc,0.054320204585878565,0.003476935301580112,0.051121562640343836,0.056505043851511554,15,5,0
NA19650,haplotype_2,strict,False,3385.2,0.6213819052044905,auprc,0.033416343205961554,0.003394776048550891,0.030683430742985414,0.03611594708881145,15,5,0
NA19650,haplotype_2,strict,False,3385.2,0.6213819052044905,auroc,0.046048917161177844,0.0037798563089640556,0.04304325100877636,0.04905809248503736,15,5,0
NA19705,donor,1hop,False,6113.6,0.6088825941874897,auprc,0.04402759658713059,0.005363682917681417,0.04023803729708469,0.04819207232476031,15,5,0
NA19705,donor,1hop,False,6113.6,0.6088825941874897,auroc,0.05939464743582038,0.0049933874424301986,0.05557797400482245,0.06316233523118432,15,5,0
NA19705,donor,strict,False,6113.6,0.6088825941874897,auprc,0.03791285737940968,0.004343882676667121,0.03443870249368681,0.04142498238396701,15,5,0
NA19705,donor,strict,False,6113.6,0.6088825941874897,auroc,0.04822486990865144,0.0043279557379256525,0.0442105454064374,0.051138701848428635,15,5,0
NA19705,haplotype_1,1hop,False,3747.6,0.6113653733650171,auprc,0.043527794361794284,0.007777846785349152,0.038228860285369363,0.04959893881633793,15,5,0
NA19705,haplotype_1,1hop,False,3747.6,0.6113653733650171,auroc,0.05740817338000956,0.00668235216738556,0.052512539267045404,0.06253378090117986,15,5,0
NA19705,haplotype_1,strict,False,3747.6,0.6113653733650171,auprc,0.03891883022934899,0.005818333523771484,0.03425227775180571,0.04374857205210101,15,5,0
NA19705,haplotype_1,strict,False,3747.6,0.6113653733650171,auroc,0.04748238799751693,0.005326850072414752,0.0425469113037037,0.05124386903759183,15,5,0
NA19705,haplotype_2,1hop,False,3848.4,0.611375477633604,auprc,0.04312515772284132,0.003932569912227244,0.04007864332557253,0.046274501235104175,15,5,0
NA19705,haplotype_2,1hop,False,3848.4,0.611375477633604,auroc,0.057214278477661425,0.003957912916867789,0.053678369380224404,0.05999773193504574,15,5,0
NA19705,haplotype_2,strict,False,3848.4,0.611375477633604,auprc,0.037049185120989724,0.004248948419851379,0.03361761021184001,0.04036460099129229,15,5,0
NA19705,haplotype_2,strict,False,3848.4,0.611375477633604,auroc,0.04708068550784414,0.004513786949849301,0.04313623000240333,0.0504700471550346,15,5,0
NA19836,donor,1hop,False,5973.2,0.6076357633281065,auprc,0.045980270506848435,0.004348674876409369,0.04233343942501848,0.048762621680371626,15,5,0
NA19836,donor,1hop,False,5973.2,0.6076357633281065,auroc,0.05995862424894879,0.002841332667326165,0.058210582843615154,0.06189086210725064,15,5,0
NA19836,donor,strict,False,5973.2,0.6076357633281065,auprc,0.04085992908794608,0.0037064970758070607,0.037690501264813846,0.04340454640836488,15,5,0
NA19836,donor,strict,False,5973.2,0.6076357633281065,auroc,0.05095826193779818,0.0031781790294308733,0.04877735008222158,0.053373007698529415,15,5,0
NA19836,haplotype_1,1hop,False,3760.8,0.6077260143105143,auprc,0.04668173658021278,0.006871544892980333,0.041580319503627575,0.052013189045770104,15,5,0
NA19836,haplotype_1,1hop,False,3760.8,0.6077260143105143,auroc,0.0589948142819605,0.003785656093796398,0.05667351803039868,0.06155889481561564,15,5,0
NA19836,haplotype_1,strict,False,3760.8,0.6077260143105143,auprc,0.041511425936996846,0.005648241378631038,0.03714998715604879,0.04641216388164934,15,5,0
NA19836,haplotype_1,strict,False,3760.8,0.6077260143105143,auroc,0.05037826828859829,0.0029715444569872614,0.048190400191972314,0.052587065528266023,15,5,0
NA19836,haplotype_2,1hop,False,3710.6,0.6078409439949348,auprc,0.04394511588150852,0.004583177050007154,0.03991225970008467,0.047345396520479206,15,5,0
NA19836,haplotype_2,1hop,False,3710.6,0.6078409439949348,auroc,0.05697714683650966,0.00414268842691813,0.05387267304313402,0.06045386519738599,15,5,0
NA19836,haplotype_2,strict,False,3710.6,0.6078409439949348,auprc,0.03961560768972165,0.006269431588319569,0.03462810787235187,0.04481701083372474,15,5,0
NA19836,haplotype_2,strict,False,3710.6,0.6078409439949348,auroc,0.04943008924541572,0.005637578875220753,0.044988598280354536,0.05408322666718616,15,5,0
NA19983,donor,1hop,False,6013.8,0.617529179511975,auprc,0.043351661301909226,0.004427090634679714,0.0402227277984509,0.04684759855275252,15,5,0
NA19983,donor,1hop,False,6013.8,0.617529179511975,auroc,0.05916387303754372,0.003577322208363303,0.056563894747474565,0.061733618356177376,15,5,0
NA19983,donor,strict,False,6013.8,0.617529179511975,auprc,0.03746115239952463,0.003352482217037263,0.03492943089290451,0.04020521174582985,15,5,0
NA19983,donor,strict,False,6013.8,0.617529179511975,auroc,0.04869745176249187,0.0023875678974043493,0.04708541305845876,0.05041474584315533,15,5,0
NA19983,haplotype_1,1hop,False,3749.0,0.6190752823315576,auprc,0.04219154566412995,0.003522161013799221,0.03968620520439818,0.045396544651228936,15,5,0
NA19983,haplotype_1,1hop,False,3749.0,0.6190752823315576,auroc,0.057374870434067464,0.0028654577937380623,0.05511899888407377,0.059596077909982975,15,5,0
NA19983,haplotype_1,strict,False,3749.0,0.6190752823315576,auprc,0.03627254046601891,0.002493044909490449,0.03456176568150968,0.03815705479600734,15,5,0
NA19983,haplotype_1,strict,False,3749.0,0.6190752823315576,auroc,0.04818119287311368,0.00394421037644765,0.04515532978462757,0.051195209041293745,15,5,0
NA19983,haplotype_2,1hop,False,3772.2,0.6161217300904734,auprc,0.04222141080159136,0.005558389381258152,0.03835535621120925,0.0462582693472449,15,5,0
NA19983,haplotype_2,1hop,False,3772.2,0.6161217300904734,auroc,0.056831392226870385,0.004555642458111617,0.05406663691987624,0.06025457652137112,15,5,0
NA19983,haplotype_2,strict,False,3772.2,0.6161217300904734,auprc,0.037991400642481674,0.004827491924804736,0.03406709250271264,0.041822191294948394,15,5,0
NA19983,haplotype_2,strict,False,3772.2,0.6161217300904734,auroc,0.04799526314445282,0.003020858909970413,0.04617110753979868,0.0505603027856241,15,5,0
NA20355,donor,1hop,False,6005.0,0.6106083440000032,auprc,0.04492057335583176,0.0040075812867246,0.04154279522186803,0.04811591284469525,15,5,0
NA20355,donor,1hop,False,6005.0,0.6106083440000032,auroc,0.05879574279829338,0.0031222612329517545,0.056424030815726715,0.06129836526225394,15,5,0
NA20355,donor,strict,False,6005.0,0.6106083440000032,auprc,0.037418320799650205,0.0027791826258459847,0.03503473114128213,0.03927249126955926,15,5,0
NA20355,donor,strict,False,6005.0,0.6106083440000032,auroc,0.04661746049871909,0.002853488141110962,0.04418855931917363,0.0486025187560676,15,5,0
NA20355,haplotype_1,1hop,False,3776.2,0.6157070337327308,auprc,0.04232960196022637,0.006197545795445412,0.03733492458371753,0.04740826477554553,15,5,0
