context,feature_set,metric,mean,std,ci95_low,ci95_high,n_runs,n_folds,undefined_runs
1hop,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,auroc,0.6713472902656284,0.015852255224037753,0.6599140260731278,0.686133279929463,15,5,0
1hop,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,balanced_accuracy,0.5909104758314037,0.01784313279122272,0.5771423363171713,0.6066431238360033,15,5,0
1hop,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,f1,0.6256305265647939,0.02479984402555261,0.6018075333606082,0.6413548063887514,15,5,0
1hop,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,precision,0.49293472281347317,0.010730857307365315,0.48535179799387923,0.502234907988684,15,5,0
1hop,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,recall,0.8590097508025247,0.06970375640120036,0.7924921061365436,0.9017414244421207,15,5,0
1hop,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,normalized_ap,0.271551028523556,0.026817381395964304,0.24894522085736145,0.29330810896891274,15,5,0
1hop,frozen_pangenomefm,auprc,0.45155016526346825,0.04081183828438799,0.4129236104492056,0.47801571193101694,15,5,0
1hop,frozen_pangenomefm,auroc,0.5249727047380908,0.024009857073438546,0.5057799887837293,0.5454784349771374,15,5,0
1hop,frozen_pangenomefm,balanced_accuracy,0.5007093762303868,0.0017240142648297099,0.49988082719677457,0.5018992362653378,15,5,0
1hop,frozen_pangenomefm,f1,0.6019783303540585,0.028157580174364108,0.5755369770589068,0.6213093739404235,15,5,0
1hop,frozen_pangenomefm,precision,0.43229063970830695,0.026391889497820873,0.40786020994124306,0.45071776139687214,15,5,0
1hop,frozen_pangenomefm,recall,0.9926054242797598,0.014788290879404751,0.9796421111996461,0.999873960794119,15,5,0
1hop,frozen_pangenomefm,normalized_ap,0.03524287467542308,0.03739363279068676,0.005468501656436546,0.06644749176848422,15,5,0
