closure,fold,seed,stratum,feature_set,n,positive_prevalence,auprc,auroc,normalized_ap
1hop,fold_c,314159,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,121235,0.014665731843114612,0.04617919377596553,0.5410012034866469,0.03198250883103695
1hop,fold_c,314159,medium,coordinate_plus_frozen_sequence_fm,157141,0.018442036133154302,0.04197061222646942,0.6085630537353948,0.0239706435681336
1hop,fold_c,314159,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,157141,0.018442036133154302,0.03983765354516575,0.6077410758561816,0.02179760971804809
strict,fold_c,314159,high,coordinate_plus_frozen_sequence_fm,170414,0.027656178482988486,0.04454244329053793,0.5868312786589766,0.017366557419169048
strict,fold_c,314159,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,170414,0.027656178482988486,0.040769087010021327,0.5470640986812025,0.013485876329809564
strict,fold_c,314159,low,coordinate_plus_frozen_sequence_fm,121235,0.014665731843114612,0.04688379776066965,0.5540791381714669,0.032697600153316964
strict,fold_c,314159,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,121235,0.014665731843114612,0.047920178473731284,0.5543947724533379,0.03374940637436744
strict,fold_c,314159,medium,coordinate_plus_frozen_sequence_fm,157141,0.018442036133154302,0.04197061222646942,0.6085630537353948,0.0239706435681336
strict,fold_c,314159,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,157141,0.018442036133154302,0.04013025472960431,0.5955118917405416,0.022095708450073914
1hop,fold_c,42,high,coordinate_plus_frozen_sequence_fm,170414,0.027656178482988486,0.04454244329053793,0.5868312786589766,0.017366557419169048
1hop,fold_c,42,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,170414,0.027656178482988486,0.05557193096905085,0.6444188481018922,0.028709754583012972
1hop,fold_c,42,low,coordinate_plus_frozen_sequence_fm,121235,0.014665731843114612,0.04688379776066965,0.5540791381714669,0.032697600153316964
1hop,fold_c,42,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,121235,0.014665731843114612,0.05125051119210043,0.5389876065838338,0.0371293078210092
1hop,fold_c,42,medium,coordinate_plus_frozen_sequence_fm,157141,0.018442036133154302,0.04197061222646942,0.6085630537353948,0.0239706435681336
1hop,fold_c,42,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,157141,0.018442036133154302,0.04186638210355646,0.5993151297697569,0.023864455113910946
strict,fold_c,42,high,coordinate_plus_frozen_sequence_fm,170414,0.027656178482988486,0.04454244329053793,0.5868312786589766,0.017366557419169048
strict,fold_c,42,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,170414,0.027656178482988486,0.04185518976543139,0.5536713281360733,0.014602870886031018
strict,fold_c,42,low,coordinate_plus_frozen_sequence_fm,121235,0.014665731843114612,0.04688379776066965,0.5540791381714669,0.032697600153316964
strict,fold_c,42,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,121235,0.014665731843114612,0.0444289049047088,0.5469490822047756,0.030206168630740524
strict,fold_c,42,medium,coordinate_plus_frozen_sequence_fm,157141,0.018442036133154302,0.04197061222646942,0.6085630537353948,0.0239706435681336
strict,fold_c,42,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,157141,0.018442036133154302,0.0429530995177318,0.6091166109966202,0.024971590356229412
1hop,fold_d,20260806,high,coordinate_plus_frozen_sequence_fm,306197,0.03531713243434782,0.04740999119340909,0.5708820824807455,0.012535579479686657
1hop,fold_d,20260806,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,306197,0.03531713243434782,0.05251678025377429,0.5956832211760948,0.01782932857803234
1hop,fold_d,20260806,low,coordinate_plus_frozen_sequence_fm,106128,0.019297452133273028,0.027300309377917206,0.5620185025190958,0.008160330838389676
1hop,fold_d,20260806,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,106128,0.019297452133273028,0.02989022925249455,0.5951630928807768,0.010801213010268464
1hop,fold_d,20260806,medium,coordinate_plus_frozen_sequence_fm,130953,0.015394836315319236,0.0743584775513683,0.5719137563152227,0.059885569780469015
1hop,fold_d,20260806,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,130953,0.015394836315319236,0.07427212660565888,0.5739526927356303,0.05979786869084008
1hop,fold_d,20260806,unassigned,coordinate_plus_frozen_sequence_fm,43,0.06976744186046512,0.06976744186046512,0.5,0.0
1hop,fold_d,20260806,unassigned,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,43,0.06976744186046512,0.06976744186046512,0.5,0.0
strict,fold_d,20260806,high,coordinate_plus_frozen_sequence_fm,306197,0.03531713243434782,0.04740999119340909,0.5708820824807455,0.012535579479686657
strict,fold_d,20260806,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,306197,0.03531713243434782,0.052037109017721385,0.6057288520399849,0.01733209653195761
strict,fold_d,20260806,low,coordinate_plus_frozen_sequence_fm,106128,0.019297452133273028,0.027300309377917206,0.5620185025190958,0.008160330838389676
