context,stratum,metric,n_test_mean,positive_prevalence_mean,comparison,mean,std,ci95_low,ci95_high,n_runs,n_folds,undefined_runs
strict,high,auprc,307196.0,0.028381406226383916,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.054052109774104844,0.017431165631918585,0.04131437594184903,0.07008482047413611,15,5,0
strict,high,auroc,307196.0,0.028381406226383916,Delta_T_given_C_S,-0.0017333858612328982,0.024533352846438917,-0.023027123306287613,0.016745921031000918,15,5,0
strict,high,auroc,307196.0,0.028381406226383916,coordinate_plus_frozen_sequence_fm,0.5709732862254434,0.03727574688608757,0.5362905930705214,0.5965275562827603,15,5,0
strict,high,auroc,307196.0,0.028381406226383916,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.5692399003642107,0.03566180139329704,0.5380424532928624,0.5965610881075852,15,5,0
strict,high,normalized_ap,307196.0,0.028381406226383916,Delta_T_given_C_S,-0.0004235772638952709,0.0027548781754501333,-0.002353208073315175,0.001757932421796627,15,5,0
strict,high,normalized_ap,307196.0,0.028381406226383916,coordinate_plus_frozen_sequence_fm,0.026800612158619213,0.0203191953926339,0.011411224080790055,0.045859690135562944,15,5,0
strict,high,normalized_ap,307196.0,0.028381406226383916,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.026377034894723938,0.019886908587920728,0.011803474349789003,0.044918468580886294,15,5,0
strict,low,auprc,133325.4,0.015872197863621415,Delta_T_given_C_S,-0.0014431981728397997,0.002950589591402118,-0.003613160525911677,0.0004290825777441097,15,5,0
strict,low,auprc,133325.4,0.015872197863621415,coordinate_plus_frozen_sequence_fm,0.032043448590102476,0.011014152510743657,0.022221333395896867,0.04116508798314646,15,5,0
strict,low,auprc,133325.4,0.015872197863621415,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.030600250417262678,0.010493245181775048,0.02180352253109767,0.03963386026095694,15,5,0
strict,low,auroc,133325.4,0.015872197863621415,Delta_T_given_C_S,-0.00021344171780209495,0.011402283683537446,-0.00966193440840137,0.007492929492252804,15,5,0
strict,low,auroc,133325.4,0.015872197863621415,coordinate_plus_frozen_sequence_fm,0.5488650333393409,0.03509144773379825,0.514134481102744,0.5738769715159214,15,5,0
strict,low,auroc,133325.4,0.015872197863621415,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.5486515916215388,0.0325337276761037,0.5175215737174729,0.5687217517980659,15,5,0
strict,low,normalized_ap,133325.4,0.015872197863621415,Delta_T_given_C_S,-0.0014658946702684867,0.0029982379833950984,-0.0036714192653209223,0.000436336857624759,15,5,0
strict,low,normalized_ap,133325.4,0.015872197863621415,coordinate_plus_frozen_sequence_fm,0.016428120943042347,0.01138165583973552,0.007053683741640706,0.02586199660449462,15,5,0
strict,low,normalized_ap,133325.4,0.015872197863621415,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.014962226272773856,0.010805391135934112,0.006587554829784767,0.024398576583930513,15,5,0
strict,medium,auprc,193175.0,0.020482847659347055,Delta_T_given_C_S,0.004638118190952545,0.013325855805171068,-0.0008168621949338362,0.015690045367995172,15,5,0
strict,medium,auprc,193175.0,0.020482847659347055,coordinate_plus_frozen_sequence_fm,0.063855901803845,0.05229896590184937,0.027954266321372646,0.11322507946689372,15,5,0
strict,medium,auprc,193175.0,0.020482847659347055,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.06849401999479755,0.06124741254447165,0.028675197696978835,0.1272829183098167,15,5,0
strict,medium,auroc,193175.0,0.020482847659347055,Delta_T_given_C_S,0.00448774364987045,0.015164806272350295,-0.004623444403693761,0.01643760630766908,15,5,0
strict,medium,auroc,193175.0,0.020482847659347055,coordinate_plus_frozen_sequence_fm,0.5839820639634936,0.05647093341060081,0.5394816726323663,0.634228221021397,15,5,0
strict,medium,auroc,193175.0,0.020482847659347055,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.5884698076133641,0.06685783152572485,0.5395774549724067,0.6499149080626815,15,5,0
strict,medium,normalized_ap,193175.0,0.020482847659347055,Delta_T_given_C_S,0.004794714034747436,0.013778016001129444,-0.0008276070465642402,0.01622904269849814,15,5,0
strict,medium,normalized_ap,193175.0,0.020482847659347055,coordinate_plus_frozen_sequence_fm,0.044536220746388744,0.04815723023319526,0.008964945652590926,0.09010553117538338,15,5,0
strict,medium,normalized_ap,193175.0,0.020482847659347055,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.04933093478113617,0.05728118586159725,0.010087544474092741,0.10376111061489263,15,5,0
strict,unassigned,auprc,43.0,0.06976744186046512,Delta_T_given_C_S,0.0,0.0,,,3,1,0
strict,unassigned,auprc,43.0,0.06976744186046512,coordinate_plus_frozen_sequence_fm,0.06976744186046512,0.0,,,3,1,0
strict,unassigned,auprc,43.0,0.06976744186046512,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.06976744186046512,0.0,,,3,1,0
strict,unassigned,auroc,43.0,0.06976744186046512,Delta_T_given_C_S,0.0,0.0,,,3,1,0
strict,unassigned,auroc,43.0,0.06976744186046512,coordinate_plus_frozen_sequence_fm,0.5,0.0,,,3,1,0
strict,unassigned,auroc,43.0,0.06976744186046512,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.5,0.0,,,3,1,0
strict,unassigned,normalized_ap,43.0,0.06976744186046512,Delta_T_given_C_S,0.0,0.0,,,3,1,0
strict,unassigned,normalized_ap,43.0,0.06976744186046512,coordinate_plus_frozen_sequence_fm,0.0,0.0,,,3,1,0
strict,unassigned,normalized_ap,43.0,0.06976744186046512,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.0,0.0,,,3,1,0
