feature_set,feature_access,temperature,validation_f1_threshold,n_train,n_validation,n_test,scope,chromosome,n,positive_fraction,threshold,auroc,auprc,accuracy,precision,recall,f1,nll,brier,ece,task,subtask,fold,seed,closure,context,balanced_accuracy,n_val,positive_prevalence,normalized_ap
frozen_sequence_fm,S-FM: frozen pretrained sequence-model embedding only; no graph adjacency,0.9170109589145636,0.3761579175917315,2176414,543321,448790,all_test_chromosomes,all,448790,0.0209206978765124,0.3761579175917315,0.5925305617301209,0.0405135483451917,0.4895028855366652,0.0281661104740307,0.6984769411012888,0.0541486735308931,0.5583311224308746,0.1825095378158233,0.3741739564799342,p2,h3k27ac,fold_c,20260806,strict,strict,0.5917572631797008,543321,0.0209206978765124,0.020011505121378
frozen_pangenomefm,frozen topology-pretrained node embedding; current encoder has no nucleotide input,1.144203036002548,0.5074829268699411,2176414,543321,448790,all_test_chromosomes,all,448790,0.0209206978765124,0.5074829268699411,0.5176935516244747,0.0294681291243912,0.6882439448294303,0.0219461455067537,0.3190968154223026,0.041067818100819,0.6559259805355026,0.2304057238026222,0.4489671252109569,p2,h3k27ac,fold_c,20260806,strict,strict,0.5076142974109927,543321,0.0209206978765124,0.008730070413439
coordinate_plus_frozen_sequence_fm,C+S-FM: coordinate and frozen sequence-model embedding,0.915926482569618,0.3573854096271062,2176414,543321,448790,all_test_chromosomes,all,448790,0.0209206978765124,0.3573854096271062,0.5938609881315957,0.0405539692293696,0.4611354976715167,0.0277021480644663,0.7260624134625626,0.0533680926602236,0.5568895797380994,0.1818584939617883,0.373285215528912,p2,h3k27ac,fold_c,20260806,strict,strict,0.5907685127456054,543321,0.0209206978765124,0.0200527897079178
coordinate_plus_frozen_pangenomefm,C+T: coordinate and frozen topology embedding; no nucleotide input,1.108369632874428,0.5104017028804757,2176414,543321,448790,all_test_chromosomes,all,448790,0.0209206978765124,0.5104017028804757,0.5144724753727025,0.0293225107640035,0.6976447781813321,0.0217929593142562,0.3065289168175524,0.0406928243195475,0.6554598755611335,0.2300933383240988,0.4481348551775582,p2,h3k27ac,fold_c,20260806,strict,strict,0.5062654757027742,543321,0.0209206978765124,0.0085813405198831
coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,"C+S-FM+T: coordinate, frozen sequence-model, and topology embeddings",0.9628622505458536,0.453542999510572,2176414,543321,448790,all_test_chromosomes,all,448790,0.0209206978765124,0.453542999510572,0.5770722057322477,0.0394781223261252,0.6637179972815793,0.0261735933953357,0.4163382681861753,0.04925096700223,0.5623024654271224,0.1848646768138178,0.3771599262013776,p2,h3k27ac,fold_c,20260806,strict,strict,0.5426711038200569,543321,0.0209206978765124,0.0189539544032484
coordinate,"reference coordinate, node length, and constant orientation",1.8483028932896568,0.5368003922218297,2176414,543321,448790,all_test_chromosomes,all,448790,0.0209206978765124,0.5368003922218297,0.569097458914447,0.0330445494301894,0.934559593573832,0.0391216091529802,0.0903184577697305,0.0545952036053436,0.6813624851486197,0.2440972034538565,0.4725378481683544,p2,h3k27ac,fold_c,314159,1hop,1hop,0.5214587821403198,543321,0.0209206978765124,0.0123829106869914
sequence_kmer,mono/di/tri-nucleotide composition; no graph adjacency,0.8492085063053635,0.6330494775769284,2176414,543321,448790,all_test_chromosomes,all,448790,0.0209206978765124,0.6330494775769284,0.4909113725828656,0.0345952904918294,0.9303683237148778,0.0412942213269545,0.1048034934497816,0.0592449876572942,0.6508443820341198,0.2267583496288325,0.4432926192524369,p2,h3k27ac,fold_c,314159,1hop,1hop,0.5264061299648015,543321,0.0209206978765124,0.013966787558126
frozen_sequence_fm,S-FM: frozen pretrained sequence-model embedding only; no graph adjacency,0.9170109589145636,0.3761579175917315,2176414,543321,448790,all_test_chromosomes,all,448790,0.0209206978765124,0.3761579175917315,0.5925305617301209,0.0405135483451917,0.4895028855366652,0.0281661104740307,0.6984769411012888,0.0541486735308931,0.5583311224308746,0.1825095378158233,0.3741739564799342,p2,h3k27ac,fold_c,314159,1hop,1hop,0.5917572631797008,543321,0.0209206978765124,0.020011505121378
frozen_pangenomefm,frozen topology-pretrained node embedding; current encoder has no nucleotide input,0.9573501607970164,0.815324070225959,2176414,543321,448790,all_test_chromosomes,all,448790,0.0209206978765124,0.815324070225959,0.5960020719867728,0.0387584624009164,0.9723523251409344,0.1185241344452868,0.0499520715731174,0.0702832309306159,0.6540889473148694,0.2285005558363409,0.4448471209955722,p2,h3k27ac,fold_c,314159,1hop,1hop,0.5210069961166445,543321,0.0209206978765124,0.0182189169822264
coordinate_plus_frozen_sequence_fm,C+S-FM: coordinate and frozen sequence-model embedding,0.915926482569618,0.3573854096271062,2176414,543321,448790,all_test_chromosomes,all,448790,0.0209206978765124,0.3573854096271062,0.5938609881315957,0.0405539692293696,0.4611354976715167,0.0277021480644663,0.7260624134625626,0.0533680926602236,0.5568895797380994,0.1818584939617883,0.373285215528912,p2,h3k27ac,fold_c,314159,1hop,1hop,0.5907685127456054,543321,0.0209206978765124,0.0200527897079178
